race_id,driver_id,team_id,stop_number,stop_lap,pits_time
73,101,15,1,26,30.333
73,110,8,1,26,24.156
73,56,11,1,26,24.501
73,60,14,2,26,25.927
73,116,10,2,28,24.806
73,116,10,3,39,30.917
74,103,14,1,12,30.241
74,110,8,1,13,30.665
74,111,8,1,13,30.056
74,114,13,1,13,30.112
74,93,1,1,14,30.715
74,116,10,1,14,30.127
74,101,15,1,15,29.901
74,6,11,1,15,30.102
74,115,10,1,20,29.996
74,79,4,1,22,33.617
74,57,2,1,26,29.878
74,94,3,1,26,29.578
74,60,14,1,26,29.242
74,108,4,1,28,29.824
74,83,2,1,28,29.936
74,104,13,1,33,29.354
74,106,1,1,35,31.849
74,75,3,1,36,36.026
74,12,15,1,36,30.157
74,102,11,1,36,30.081
74,110,8,2,47,32.081
74,83,2,2,47,29.569
74,6,11,2,47,30.131
74,116,10,2,46,33.931
74,114,13,2,47,30.980
74,94,3,2,48,31.017
74,93,1,2,48,30.677
74,79,4,2,48,31.016
74,103,14,2,48,43.124
74,57,2,2,49,30.045
74,114,13,3,49,30.972
74,12,15,2,50,30.702
74,75,3,2,50,32.313
74,60,14,2,50,32.128
74,104,13,2,50,31.915
74,101,15,2,50,33.264
74,102,11,2,50,33.961
74,108,4,2,51,32.670
74,106,1,2,51,32.648
75,79,4,1,21,23.028
75,12,15,1,30,29.116
75,108,4,1,34,23.239
75,111,8,1,34,24.104
75,114,13,1,35,23.329
75,110,8,1,35,23.551
75,94,3,1,36,22.442
75,93,1,1,36,28.353
75,116,10,1,35,23.829
75,60,14,1,36,23.500
75,83,2,1,37,22.962
75,75,3,1,37,22.463
75,6,11,1,37,23.164
75,60,14,2,37,23.514
75,104,13,1,39,29.310
75,103,14,1,39,35.509
75,115,10,1,39,23.892
75,102,11,1,40,23.150
75,106,1,1,47,23.646
75,57,2,1,50,22.684
76,116,10,1,1,30.673
76,101,15,1,3,40.800
76,111,8,1,5,32.610
76,12,15,1,7,23.576
76,102,11,1,8,23.993
76,114,13,1,9,23.802
76,110,8,1,9,23.572
76,94,3,1,10,23.727
76,108,4,1,10,24.385
76,104,13,1,10,23.745
76,79,4,1,11,24.176
76,93,1,1,11,23.414
76,115,10,1,11,24.293
76,75,3,1,12,25.018
76,106,1,1,12,24.011
76,6,11,1,12,24.191
76,57,2,1,13,24.481
76,83,2,1,15,24.444
76,60,14,1,17,24.977
76,103,14,1,18,23.827
76,116,10,2,24,24.611
76,111,8,2,25,23.653
76,101,15,2,25,23.919
76,102,11,2,26,23.502
76,12,15,2,28,23.844
76,94,3,2,29,24.052
76,93,1,2,29,26.866
76,75,3,2,30,23.604
76,79,4,2,30,24.036
76,108,4,2,30,25.548
76,6,11,2,31,24.090
76,110,8,2,31,24.980
76,106,1,2,32,23.805
76,114,13,2,32,23.529
76,83,2,2,34,23.619
76,103,14,2,34,23.455
76,115,10,2,34,24.247
76,57,2,2,37,23.676
76,60,14,2,38,23.849
76,116,10,3,37,24.169
76,12,15,3,39,23.314
77,79,4,1,1,38.128
77,83,2,1,1,22.463
77,111,8,1,11,23.681
77,103,14,1,12,23.586
77,116,10,1,13,25.094
77,101,15,1,14,23.100
77,110,8,1,15,21.984
77,102,11,1,16,22.205
77,57,2,1,29,22.373
77,106,1,1,30,22.085
77,104,13,1,31,22.549
77,6,11,1,32,22.424
77,94,3,1,33,21.908
77,60,14,1,33,22.277
77,103,14,2,34,26.056
77,79,4,2,38,22.813
77,12,15,1,39,23.985
77,75,3,1,40,22.114
77,83,2,2,40,31.664
77,93,1,1,42,22.031
77,108,4,1,44,22.534
77,111,8,2,49,22.739
77,116,10,2,58,23.637
77,83,2,3,63,22.680
77,83,2,4,67,26.443
78,108,4,1,1,27.313
78,114,13,1,4,31.939
78,110,8,1,6,22.978
78,114,13,2,6,17.758
78,108,4,2,6,17.719
78,94,3,1,7,17.916
78,75,3,1,7,18.308
78,57,2,1,7,17.910
78,83,2,1,7,17.899
78,106,1,1,7,17.943
78,93,1,1,7,18.460
78,60,14,1,7,18.107
78,104,13,1,7,19.439
78,101,15,1,7,19.285
78,79,4,1,7,19.732
78,12,15,1,7,17.751
78,103,14,1,7,17.948
78,102,11,1,7,17.713
78,116,10,1,7,17.995
78,115,10,1,7,17.861
78,111,8,1,7,18.153
78,6,11,1,7,18.327
78,110,8,2,7,20.844
78,114,13,3,7,17.711
78,108,4,3,7,17.673
78,94,3,2,8,17.807
78,75,3,2,8,18.136
78,57,2,2,8,18.660
78,83,2,2,8,17.837
78,106,1,2,8,17.771
78,93,1,2,8,18.373
78,60,14,2,8,17.896
78,104,13,2,8,18.608
78,101,15,2,8,17.818
78,79,4,2,8,18.347
78,12,15,2,8,17.705
78,103,14,2,8,17.935
78,102,11,2,8,17.929
78,116,10,2,8,18.467
78,115,10,2,8,18.588
78,111,8,2,8,18.784
78,6,11,2,8,18.763
78,110,8,3,8,18.179
78,114,13,4,8,18.499
78,108,4,4,8,19.176
78,115,10,3,11,41.173
78,111,8,3,13,22.936
78,103,14,3,22,24.997
78,104,13,3,25,23.116
78,57,2,3,26,22.690
78,93,1,3,26,23.321
78,94,3,3,27,22.722
78,106,1,3,27,22.667
78,75,3,3,28,23.165
78,60,14,3,28,24.464
78,6,11,3,28,23.541
78,102,11,3,29,23.618
78,83,2,3,30,23.263
78,115,10,4,29,25.597
78,79,4,3,30,22.839
78,101,15,3,30,23.504
78,12,15,3,34,24.375
78,116,10,3,34,23.546
78,108,4,5,37,24.211
78,114,13,5,39,35.416
78,111,8,4,39,22.958
78,94,3,4,40,22.766
78,83,2,4,41,22.856
78,110,8,4,41,23.132
78,75,3,4,42,22.656
78,102,11,4,42,22.830
78,57,2,4,43,22.664
78,104,13,4,51,23.039
78,106,1,4,52,23.064
78,6,11,4,52,22.666
78,93,1,4,53,22.745
78,60,14,4,55,22.978
78,115,10,5,61,24.627
78,75,3,5,69,22.916
79,114,13,1,9,25.659
79,6,11,1,10,26.174
79,104,13,1,13,25.630
79,102,11,1,15,25.987
79,94,3,1,17,25.300
79,110,8,1,17,26.121
79,57,2,1,18,25.235
79,111,8,1,18,25.811
79,75,3,1,19,25.419
79,115,10,1,22,25.881
79,12,15,1,23,25.991
79,103,14,1,23,26.157
79,101,15,1,24,25.517
79,108,4,1,25,25.319
79,79,4,1,26,25.562
79,60,14,1,26,25.726
79,93,1,1,27,25.639
79,106,1,1,27,25.799
79,6,11,2,30,25.633
79,116,10,1,31,26.515
79,102,11,2,32,25.347
79,83,2,1,33,36.341
79,114,13,2,34,26.674
79,104,13,2,35,26.109
79,94,3,2,41,25.175
79,75,3,2,41,25.420
79,57,2,2,42,25.381
79,108,4,2,49,26.552
79,110,8,2,49,35.006
79,94,3,3,55,25.465
80,103,14,1,9,27.165
80,110,8,1,9,20.519
80,57,2,1,10,20.580
80,83,2,1,10,21.668
80,106,1,1,10,20.531
80,75,3,1,10,20.710
80,108,4,1,10,20.973
80,12,15,1,10,20.405
80,111,8,1,10,24.220
80,94,3,1,13,16:36.375
80,57,2,2,13,16:35.856
80,83,2,2,13,16:35.942
80,101,15,1,13,16:37.126
80,79,4,1,13,16:37.029
80,106,1,2,13,16:39.485
80,104,13,1,13,16:41.775
80,75,3,2,13,16:42.619
80,93,1,1,13,16:44.618
80,102,11,1,13,16:44.917
80,114,13,1,13,16:46.407
80,6,11,1,13,16:48.569
80,60,14,1,13,16:52.304
80,108,4,2,13,16:57.303
80,12,15,2,13,16:59.850
80,116,10,1,13,16:59.226
80,110,8,2,13,17:01.615
80,103,14,2,13,17:00.939
80,111,8,2,13,16:57.257
80,94,3,2,15,18:07.591
80,101,15,2,15,18:08.290
80,57,2,3,15,18:06.674
80,79,4,2,15,18:07.296
80,83,2,3,15,18:09.473
80,104,13,2,15,18:12.287
80,106,1,3,15,18:15.192
80,102,11,2,15,18:14.749
80,93,1,2,15,18:17.194
80,60,14,2,15,18:18.749
80,6,11,2,15,18:19.282
80,114,13,2,15,18:20.644
80,12,15,3,15,18:21.826
80,103,14,3,15,18:22.979
80,111,8,3,15,18:27.052
80,108,4,3,15,18:36.576
80,114,13,3,23,27.874
80,6,11,3,26,34.489
80,12,15,4,44,21.097
81,115,10,1,10,22.124
81,94,3,1,13,21.152
81,57,2,1,14,21.595
81,106,1,1,15,22.461
81,101,15,1,15,21.677
81,108,4,1,17,21.380
81,102,11,1,17,22.283
81,79,4,1,18,21.449
81,93,1,1,19,22.213
81,75,3,1,21,21.471
81,103,14,1,21,22.288
81,6,11,1,21,22.338
81,114,13,1,23,22.455
81,60,14,1,23,21.221
81,111,8,1,28,21.241
81,83,2,1,30,21.669
81,106,1,2,35,21.173
81,94,3,2,36,21.871
81,75,3,2,36,21.413
81,104,13,1,36,22.133
81,12,15,1,36,21.304
81,108,4,2,48,22.173
81,94,3,3,53,21.453
81,79,4,2,52,22.056
81,103,14,2,52,22.661
81,75,3,3,53,21.385
81,115,10,2,52,22.070
81,114,13,2,53,21.909
81,104,13,2,54,21.920
82,57,2,1,11,25.201
82,12,15,1,11,25.365
82,115,10,1,12,25.214
82,109,8,1,13,24.874
82,94,3,1,14,24.897
82,93,1,1,14,24.666
82,87,10,1,14,25.478
82,104,13,1,14,24.575
82,101,15,1,14,30.484
82,83,11,1,14,25.893
82,111,8,1,14,24.457
82,106,1,1,15,25.012
82,75,3,1,15,25.046
82,110,2,1,15,25.888
82,114,13,1,15,26.095
82,117,11,1,15,25.428
82,79,4,1,17,24.915
82,103,14,1,18,25.739
82,70,14,1,19,27.365
82,108,4,1,24,24.568
82,12,15,2,25,24.909
82,57,2,2,27,25.796
82,114,13,2,29,24.350
82,94,3,2,30,24.937
82,101,15,2,30,25.393
82,106,1,2,31,24.527
82,104,13,2,32,25.875
82,111,8,2,32,24.778
82,93,1,2,33,24.438
82,75,3,2,33,24.173
82,110,2,2,33,25.334
82,79,4,2,33,24.885
82,87,10,2,34,25.876
82,115,10,2,35,25.586
82,109,8,2,35,25.570
82,83,11,2,36,25.156
82,117,11,2,37,25.291
82,70,14,2,37,26.712
82,103,14,2,38,26.957
82,108,4,2,41,27.367
82,12,15,3,42,24.508
82,94,3,3,43,24.402
82,75,3,3,43,24.947
82,101,15,3,43,24.233
82,93,1,3,44,24.287
82,57,2,3,44,25.579
82,114,13,3,44,24.188
82,79,4,3,44,25.139
82,110,2,3,45,25.574
82,70,14,3,44,25.748
82,83,11,3,45,25.188
82,117,11,3,45,28.647
82,106,1,3,46,24.613
82,103,14,3,45,25.039
82,108,4,3,45,24.975
82,111,8,3,45,24.658
82,87,10,3,46,26.051
82,109,8,3,46,25.055
83,79,4,1,8,20.650
83,103,14,1,13,22.339
83,109,8,1,13,20.683
83,75,3,1,15,20.481
