driver_name,driver_id,race_id,session,avg_pace_soft,std_pace_soft,laps_on_soft,deg_rate_soft,avg_pace_medium,std_pace_medium,laps_on_medium,deg_rate_medium,avg_pace_hard,std_pace_hard,laps_on_hard,deg_rate_hard,avg_pace_intermediate,std_pace_intermediate,laps_on_intermediate,deg_rate_intermediate,avg_pace_wet,std_pace_wet,laps_on_wet,deg_rate_wet
ALO,12.0,142,FP1,124.28666666666668,15.791513592925645,3,,117.344,13.470233052920795,4,-0.3684473684210524,,,0,,,,0,,,,0,
BEA,122.0,142,FP1,106.973,0.0,1,,112.052875,2.9743074587834735,8,0.31752153252153265,,,0,,,,0,,,,0,
BOT,83.0,142,FP1,122.67099999999999,14.992999999999995,2,,115.28925,8.02549641377404,4,-1.5618809523809516,,,0,,,,0,,,,0,
COL,123.0,142,FP1,107.901,0.0,1,,109.786,0.0,1,,,,0,,,,0,,,,0,
GAS,104.0,142,FP1,,,0,,122.98440000000001,14.255545357509128,5,2.594075,113.5165,3.0495460727787007,4,0.6111428571428579,,,0,,,,0,
HAM,57.0,142,FP1,131.61666666666667,7.4465707693019505,3,,112.602,0.0,1,,,,0,,,,0,,,,0,
HUL,70.0,142,FP1,107.135,0.0,1,,116.05199999999998,10.136798574171891,6,1.1029164969450094,,,0,,,,0,,,,0,
LEC,106.0,142,FP1,,,0,,112.3035,6.589811093650558,4,2.3621904761904764,,,0,,,,0,,,,0,
NOR,108.0,142,FP1,106.027,0.0,1,,116.24066666666666,13.811055543376192,6,1.4452788844621511,,,0,,,,0,,,,0,
PER,75.0,142,FP1,106.25999999999999,0.27120963601366943,3,,124.864,14.799000000000007,2,,,,0,,,,0,,,,0,
PIA,120.0,142,FP1,106.282,0.0,1,,120.5694,12.908015720473848,5,-1.1905,,,0,,,,0,,,,0,
RIC,79.0,142,FP1,125.23249999999999,18.545499999999997,2,,114.84437499999999,7.060663830998824,8,0.43171339471339454,,,0,,,,0,,,,0,
RUS,110.0,142,FP1,122.89099999999999,16.056000000000004,2,,116.30675,8.249043622596503,4,2.3675952380952388,,,0,,,,0,,,,0,
SAI,93.0,142,FP1,106.189,0.0,1,,111.92016666666666,6.626104245499176,6,-0.12485321100917461,,,0,,,,0,,,,0,
STR,103.0,142,FP1,,,0,,111.0485,1.5813724260907018,4,-0.512782608695652,,,0,,,,0,,,,0,
TSU,114.0,142,FP1,112.291,2.8165705210415015,4,0.8941217391304345,109.93299999999999,1.857824668799508,4,-0.634991304347827,,,0,,,,0,,,,0,
VER,94.0,142,FP1,105.546,0.0,1,,107.46200000000002,0.7449531528894952,5,-0.07235668789808841,,,0,,,,0,,,,0,
ZHO,117.0,142,FP1,124.53633333333333,15.934308819511294,3,,112.7865,1.5065000000000026,2,,,,0,,,,0,,,,0,
ALB,109.0,142,FP2,104.737,0.0,1,,112.05222222222223,5.390294916231448,9,-0.3038745072273326,,,0,,,,0,,,,0,
ALO,12.0,142,FP2,104.683,0.0,1,,116.41733333333332,12.0613857021304,12,-1.0492982791586998,,,0,,,,0,,,,0,
BEA,122.0,142,FP2,104.5555,0.008499999999997954,2,,109.94914285714286,1.0900450093684106,7,0.16520012019230768,,,0,,,,0,,,,0,
BOT,83.0,142,FP2,124.044,19.259,2,,115.5829090909091,12.42754612254966,11,0.3908235569422777,,,0,,,,0,,,,0,
COL,123.0,142,FP2,124.5885,19.8395,2,,115.68120000000002,10.687886150216983,10,-0.9402257174392937,,,0,,,,0,,,,0,
GAS,104.0,142,FP2,114.44666666666667,12.78261252205076,3,,116.9855,14.015183676998316,8,0.22376457335961666,,,0,,,,0,,,,0,
HAM,57.0,142,FP2,103.869,0.3190000000000026,2,,,,0,,107.31033333333333,1.6755310269351085,3,,,,0,,,,0,
HUL,70.0,142,FP2,111.91566666666665,10.224343803991642,3,,116.121,12.915914185608386,8,1.1471713213839099,,,0,,,,0,,,,0,
LEC,106.0,142,FP2,108.6625,5.1785,2,,110.18183333333333,9.330150970851914,6,-0.1405874524714835,,,0,,,,0,,,,0,
NOR,108.0,142,FP2,117.79925,14.04826013026168,4,-0.9963294117647058,108.55542857142858,1.6141106226156894,7,0.2712209302325578,,,0,,,,0,,,,0,
OCO,101.0,142,FP2,123.59425,17.879320238406716,4,-0.9494411764705885,114.8588,10.934712916213206,5,-0.9300093795093792,,,0,,,,0,,,,0,
PER,75.0,142,FP2,103.49,0.0,1,,113.28288888888888,9.664138065198047,9,-0.6038278642936595,,,0,,,,0,,,,0,
PIA,120.0,142,FP2,116.2705,12.287499999999994,2,,109.36075,1.8112296755243378,8,0.18701063829787193,,,0,,,,0,,,,0,
RIC,79.0,142,FP2,105.056,0.0,1,,110.7989,2.238276053126602,10,0.30834050179211464,,,0,,,,0,,,,0,
RUS,110.0,142,FP2,104.536,0.0,1,,,,0,,108.5488888888889,0.7623132112844201,9,0.11302083333333326,,,0,,,,0,
SAI,93.0,142,FP2,126.48849999999999,22.538499999999992,2,,111.28999999999999,6.718285835793875,7,0.5208043254376931,,,0,,,,0,,,,0,
STR,103.0,142,FP2,104.69300000000001,0.6000000000000014,2,,116.9245,12.494245805569856,8,0.2020623281393219,,,0,,,,0,,,,0,
TSU,114.0,142,FP2,124.655,20.009999999999998,2,,110.64944444444446,1.137280490283839,9,0.08407293423271459,,,0,,,,0,,,,0,
VER,94.0,142,FP2,125.598,21.569000000000003,2,,116.41833333333335,12.154366951840807,9,-0.911669632925473,,,0,,,,0,,,,0,
ZHO,117.0,142,FP2,116.91275,18.258665838102736,4,-3.763440677966101,114.48899999999999,10.125555671994832,6,-0.2678452173913044,,,0,,,,0,,,,0,
ALB,109.0,142,FP3,116.87366666666667,18.519939998702906,3,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,142,FP3,114.11475,17.126853438022405,4,-2.880633333333333,,,0,,,,0,,,,0,,,,0,
BOT,83.0,142,FP3,115.72566666666667,15.385885248788544,3,,,,0,,,,0,,,,0,,,,0,
COL,123.0,142,FP3,104.212,0.9740000000000038,2,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,142,FP3,104.97533333333335,1.3655341649169954,3,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,142,FP3,110.21933333333332,7.436519317231385,3,,,,0,,,,0,,,,0,,,,0,
HUL,70.0,142,FP3,116.54866666666668,16.89403469341241,3,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,142,FP3,119.922,14.550000000000004,2,,,,0,,,,0,,,,0,,,,0,
NOR,108.0,142,FP3,102.737,0.0,1,,,,0,,,,0,,,,0,,,,0,
PER,75.0,142,FP3,121.58525,17.716328208392955,4,3.613401179941002,,,0,,,,0,,,,0,,,,0,
PIA,120.0,142,FP3,122.21233333333333,18.014333003349186,6,3.039614285714287,,,0,,,,0,,,,0,,,,0,
RIC,79.0,142,FP3,125.9478,16.75480095256282,5,2.353334905660377,,,0,,,,0,,,,0,,,,0,
RUS,110.0,142,FP3,111.65619999999998,14.444215041323632,5,-1.8929946808510643,,,0,,,,0,,,,0,,,,0,
SAI,93.0,142,FP3,129.61575,16.139123433058558,4,3.221664788732394,,,0,,,,0,,,,0,,,,0,
STR,103.0,142,FP3,128.11420000000004,18.835182859744158,5,0.7706575342465756,,,0,,,,0,,,,0,,,,0,
TSU,114.0,142,FP3,125.61975,20.833067841475003,4,3.760992307692307,,,0,,,,0,,,,0,,,,0,
VER,94.0,142,FP3,111.0024,14.770181428811222,5,1.6956199999999986,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,142,FP3,123.4242,19.71744159266105,5,0.23436692015209146,,,0,,,,0,,,,0,,,,0,
ALB,109.0,142,Qualifying,110.39360000000002,14.226364645966308,5,-1.44179973474801,,,0,,,,0,,,,0,,,,0,
ALO,12.0,142,Qualifying,106.15466666666667,6.845951301479016,6,-0.7671990330378733,,,0,,,,0,,,,0,,,,0,
BEA,122.0,142,Qualifying,112.44525,15.447446575000667,4,-1.7631860465116271,,,0,,,,0,,,,0,,,,0,
BOT,83.0,142,Qualifying,116.15633333333334,16.85016918477543,3,,,,0,,,,0,,,,0,,,,0,
COL,123.0,142,Qualifying,108.62950000000001,12.30365509039218,6,-1.1147263157894738,,,0,,,,0,,,,0,,,,0,
GAS,104.0,142,Qualifying,103.98275000000001,0.6776051117723353,4,-0.13753333333333298,,,0,,,,0,,,,0,,,,0,
HAM,57.0,142,Qualifying,108.943,13.582100046261871,6,-1.3186691519105316,114.774,10.433,2,,,,0,,,,0,,,,0,
HUL,70.0,142,Qualifying,111.3798,14.66768031285111,5,-1.4869484978540768,,,0,,,,0,,,,0,,,,0,
LEC,106.0,142,Qualifying,113.234625,14.101985666365394,8,-0.6355995934959354,,,0,,,,0,,,,0,,,,0,
NOR,108.0,142,Qualifying,103.7575,0.14850000000000563,2,,,,0,,,,0,,,,0,,,,0,
OCO,101.0,142,Qualifying,105.0845,0.5805000000000007,2,,,,0,,,,0,,,,0,,,,0,
PER,75.0,142,Qualifying,110.50160000000001,16.234325653996223,5,-1.8759961977186312,,,0,,,,0,,,,0,,,,0,
PIA,120.0,142,Qualifying,102.71580000000002,0.8902173667144441,5,-0.14385169491525407,,,0,,,,0,,,,0,,,,0,
RIC,79.0,142,Qualifying,116.12133333333334,16.848316440786867,3,,,,0,,,,0,,,,0,,,,0,
RUS,110.0,142,Qualifying,110.9858,17.499549815923842,5,-2.967766666666667,114.556,10.007999999999996,2,,,,0,,,,0,,,,0,
SAI,93.0,142,Qualifying,119.05911111111111,19.19022876040156,9,-0.5313131313131313,,,0,,,,0,,,,0,,,,0,
STR,103.0,142,Qualifying,112.4295,14.823940054857216,4,-1.657209302325582,,,0,,,,0,,,,0,,,,0,
TSU,114.0,142,Qualifying,110.73219999999999,14.133366625118018,5,-1.4064889589905365,,,0,,,,0,,,,0,,,,0,
VER,94.0,142,Qualifying,108.48100000000001,13.583024577268006,6,-1.213991578947369,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,142,Qualifying,115.58425,13.496835784268105,4,-0.8330714285714309,,,0,,,,0,,,,0,,,,0,
ALB,109.0,142,Race,,,0,,107.79606666666668,0.6985929159547946,15,-0.10017211055276379,109.44703448275862,0.525616451400975,29,-0.027934482758620812,,,0,,,,0,
ALO,12.0,142,Race,,,0,,109.72888888888889,0.4224758887122544,9,-0.14425000000000007,108.64794285714284,0.8189238214303706,35,-0.06286702103998923,,,0,,,,0,
BEA,122.0,142,Race,,,0,,110.48641666666667,0.4316063905792984,12,-0.04171678321678325,108.514125,0.8992783478295249,32,-0.034359099311040066,,,0,,,,0,
BOT,83.0,142,Race,,,0,,112.19766666666666,1.0453740425746614,9,-0.2105333333333328,109.57822857142858,1.0834393934058668,35,-0.00584626532392812,,,0,,,,0,
COL,123.0,142,Race,,,0,,109.848375,0.4137610836883986,8,-0.17051190476190356,108.8348888888889,0.7293412087393886,36,-0.04551534720561273,,,0,,,,0,
GAS,104.0,142,Race,,,0,,,,0,,109.62799999999997,1.0099175601309598,46,-0.05857113493028935,,,0,,,,0,
HAM,57.0,142,Race,,,0,,110.37839999999998,0.9731219039770914,10,-0.1981212121212121,108.4314705882353,0.8358226745264776,34,-0.03439039044023065,,,0,,,,0,
HUL,70.0,142,Race,,,0,,109.9466923076923,0.7182695427864652,13,-0.08758791208791256,108.44603225806452,0.5449220414127904,31,-0.011646870842045368,,,0,,,,0,
LEC,106.0,142,Race,,,0,,108.41914285714286,0.592124366418172,14,0.024096703296703048,107.84461290322581,0.5183982575027571,31,-0.0008528114925090491,,,0,,,,0,
NOR,108.0,142,Race,,,0,,105.76863636363636,0.26981888630145756,11,0.023254545454545528,109.10217647058823,0.756425591013738,34,-0.047324064171122907,,,0,,,,0,
OCO,101.0,142,Race,,,0,,,,0,,110.33139130434782,1.1293492831726806,46,-0.064084468824674,,,0,,,,0,
PER,75.0,142,Race,,,0,,108.65945454545454,0.37799888495178735,11,-0.02887272727272691,107.80120588235295,0.5252475483276642,34,-0.00977793411686806,,,0,,,,0,
PIA,120.0,142,Race,,,0,,108.69092307692307,0.4120491870449202,13,0.04148901098901068,107.71540625,0.3782734509728876,32,-0.012539493121837218,,,0,,,,0,
RIC,79.0,142,Race,,,0,,,,0,,109.93471739130433,1.2949043554245774,46,-0.05957298129913974,,,0,,,,0,
RUS,110.0,142,Race,,,0,,109.4463,0.2575542855399625,10,0.03258787878787919,107.87474285714286,0.8472396639459605,35,-0.06796816911405879,,,0,,,,0,
SAI,93.0,142,Race,,,0,,108.88053333333333,0.38271693049679695,15,-0.003957142857143124,107.5661666666667,0.5105198711988486,30,-0.02438526576552313,,,0,,,,0,
STR,103.0,142,Race,,,0,,,,0,,109.51423684210526,0.8282805408991167,38,-0.04182720230378987,,,0,,,,0,
TSU,114.0,142,Race,,,0,,111.98589999999999,1.0922973450484978,10,-0.18578787878787845,,,0,,,,0,,,,0,
VER,94.0,142,Race,,,0,,109.13910000000001,0.42245010356254037,10,-0.0318848484848495,108.1315882352941,0.8293875883001247,34,-0.039774133853367095,,,0,,,,0,
ZHO,117.0,142,Race,,,0,,108.12130769230771,0.26002348551188886,13,0.007340659340659259,110.73090625,1.0100204007647253,32,-0.09092613636363639,,,0,,,,0,
ALB,109.0,126,FP1,,,0,,115.13372727272727,19.78663444711611,11,1.1716919597989954,,,0,,,,0,,,,0,
ALO,12.0,126,FP1,,,0,,109.13654545454546,18.73117836590124,11,-0.4980920502092053,,,0,,,,0,,,,0,
BOT,83.0,126,FP1,110.141875,17.92497857347046,8,-0.9867987804878056,108.9906,16.75801774196459,5,0.216400000000002,,,0,,,,0,,,,0,
GAS,104.0,126,FP1,,,0,,107.56666666666668,16.529257170914313,15,-0.0789658523042755,,,0,,,,0,,,,0,
HAM,57.0,126,FP1,,,0,,101.03699999999999,9.863189369846577,11,-0.09441023842917291,,,0,,,,0,,,,0,
HUL,70.0,126,FP1,,,0,,99.65022222222223,4.764562560724933,18,0.2860597255851494,,,0,,,,0,,,,0,
LEC,106.0,126,FP1,,,0,,106.89592857142857,15.928093655390713,14,-0.5513466184723672,,,0,,,,0,,,,0,
MAG,87.0,126,FP1,,,0,,100.2067894736842,7.349408616229625,19,0.37354630599185573,,,0,,,,0,,,,0,
NOR,108.0,126,FP1,107.09909090909092,16.35232921109709,11,-1.1776601941747566,107.757,21.513690036811443,4,3.878514285714284,,,0,,,,0,,,,0,
OCO,101.0,126,FP1,,,0,,108.18733333333334,19.723476697974814,12,-0.0718939606741572,,,0,,,,0,,,,0,
PER,75.0,126,FP1,,,0,,104.60199999999999,19.172282136807116,12,-0.9497699594046005,,,0,,,,0,,,,0,
PIA,120.0,126,FP1,114.012,20.899,2,,106.48933333333333,17.029717995968756,15,-0.6993909001956948,,,0,,,,0,,,,0,
RIC,79.0,126,FP1,101.055125,9.221056629225034,8,1.908132275132274,113.136,21.332986355809233,7,-3.6198606557377055,,,0,,,,0,,,,0,
RUS,110.0,126,FP1,,,0,,111.97864705882353,19.973382222469088,17,-0.6840822200798787,,,0,,,,0,,,,0,
SAI,93.0,126,FP1,,,0,,105.77738461538463,14.454903285941317,13,0.1772927591770872,,,0,,,,0,,,,0,
SAR,119.0,126,FP1,,,0,,103.63158333333331,11.404891541631988,12,0.2949429217293016,,,0,,,,0,,,,0,
STR,103.0,126,FP1,,,0,,104.4821818181818,15.068189834085354,11,0.7143984334203655,,,0,,,,0,,,,0,
TSU,114.0,126,FP1,104.40777777777777,16.12668042425883,9,-0.7728213190184057,118.24557142857142,21.72337696621606,7,-1.1826428571428589,,,0,,,,0,,,,0,
VER,94.0,126,FP1,,,0,,105.19336363636363,16.545298713052365,11,0.6867830568124687,,,0,,,,0,,,,0,
ZHO,117.0,126,FP1,107.7245,13.801499999999997,2,,116.34625,19.81523440909796,4,8.768699999999995,,,0,,,,0,,,,0,
ALB,109.0,126,FP2,103.41680000000001,14.427167692470572,15,-0.2989367134559541,92.414,0.0,1,,,,0,,,,0,,,,0,
ALO,12.0,126,FP2,101.22592857142857,14.129008060745534,14,-0.2626856518572469,,,0,,,,0,,,,0,,,,0,
BOT,83.0,126,FP2,98.79846153846152,7.2998985832300285,13,0.9338666326009196,105.577,18.08957202368259,3,,,,0,,,,0,,,,0,
GAS,104.0,126,FP2,106.56177777777778,17.28635032669661,18,-0.6508615982039925,,,0,,,,0,,,,0,,,,0,
HAM,57.0,126,FP2,99.16864705882352,8.632369567275301,17,0.9029646982116243,,,0,,,,0,,,,0,,,,0,
HUL,70.0,126,FP2,100.097375,11.652183008319726,16,0.7910643516006509,,,0,,,,0,,,,0,,,,0,
LEC,106.0,126,FP2,102.85538888888888,14.984885900796058,18,0.041503541532517584,,,0,,,,0,,,,0,,,,0,
MAG,87.0,126,FP2,103.8063,15.429620630786744,20,-0.520561067765837,,,0,,,,0,,,,0,,,,0,
NOR,108.0,126,FP2,96.7093333333333,1.2517928698027028,12,0.20796442687747,113.03480000000002,16.688721357851232,5,-0.40612825572217837,,,0,,,,0,,,,0,
OCO,101.0,126,FP2,105.98627777777779,18.016335845885212,18,-0.26030814441645655,,,0,,,,0,,,,0,,,,0,
PER,75.0,126,FP2,98.09183333333334,7.072696541002669,18,0.6948181818181819,,,0,,,,0,,,,0,,,,0,
PIA,120.0,126,FP2,96.36091666666665,1.7311965735839723,12,0.3325691699604745,109.40642857142858,18.330092742787304,7,-0.5097255182273055,,,0,,,,0,,,,0,
RIC,79.0,126,FP2,101.96964705882353,11.480227354487653,17,-0.3108276481149011,107.28099999999999,20.21262654876897,3,,,,0,,,,0,,,,0,
RUS,110.0,126,FP2,99.84385714285715,13.469170728832898,14,-1.0731694352159469,,,0,,,,0,,,,0,,,,0,
SAI,93.0,126,FP2,100.43393333333333,11.274594428576526,15,1.0845885695187167,,,0,,,,0,,,,0,,,,0,
SAR,119.0,126,FP2,100.88823076923076,12.899218748876267,13,0.8433112558812883,103.871,15.799761031948133,3,,,,0,,,,0,,,,0,
STR,103.0,126,FP2,105.61885,17.24834453295446,20,-0.6429479721049732,,,0,,,,0,,,,0,,,,0,
TSU,114.0,126,FP2,101.60187499999999,11.183854254431921,16,0.06006236889945474,112.8755,19.429032389270784,6,-1.0135714285714303,,,0,,,,0,,,,0,
VER,94.0,126,FP2,100.21122222222223,12.024309523052574,18,0.4667477836879432,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,126,FP2,100.11999999999999,9.876645030913416,15,0.9994652020525981,108.625,21.338336970501402,3,,,,0,,,,0,,,,0,
ALB,109.0,126,FP3,113.96971428571429,25.105242529993532,7,3.0179283783783775,,,0,,,,0,,,,0,,,,0,
ALO,12.0,126,FP3,111.87972727272727,19.434001941727658,11,0.17599464668094222,,,0,,,,0,,,,0,,,,0,
BOT,83.0,126,FP3,97.2568,9.066325504855866,5,1.258842490842491,,,0,,,,0,,,,0,,,,0,
GAS,104.0,126,FP3,110.028875,18.522177662450353,8,2.6302591623036635,,,0,,,,0,,,,0,,,,0,
HAM,57.0,126,FP3,99.77380000000001,12.148768372143735,10,1.378482474226803,,,0,,,,0,,,,0,,,,0,
HUL,70.0,126,FP3,118.98666666666668,20.670576640884182,9,1.427265306122448,,,0,,,,0,,,,0,,,,0,
LEC,106.0,126,FP3,109.07133333333334,22.74308375943968,9,1.911761138613861,,,0,,,,0,,,,0,,,,0,
MAG,87.0,126,FP3,101.052,13.161498325867695,11,1.5150786551511415,,,0,,,,0,,,,0,,,,0,
NOR,108.0,126,FP3,99.312,12.398503478242846,4,2.7599333333333322,,,0,,,,0,,,,0,,,,0,
OCO,101.0,126,FP3,110.21079999999999,22.18919363474031,5,5.669761682242989,,,0,,,,0,,,,0,,,,0,
PER,75.0,126,FP3,118.1072,23.07215892282298,5,3.5173432835820906,,,0,,93.368,0.0030000000000001137,2,,,,0,,,,0,
PIA,120.0,126,FP3,105.6104,16.10230568086447,5,-0.02930346820809367,,,0,,,,0,,,,0,,,,0,
RIC,79.0,126,FP3,111.18033333333334,16.21181791848842,6,2.6615473684210507,,,0,,,,0,,,,0,,,,0,
RUS,110.0,126,FP3,91.94733333333333,0.675865042412728,3,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,126,FP3,105.72455555555557,19.216135911208184,9,2.3831670081967204,,,0,,,,0,,,,0,,,,0,
SAR,119.0,126,FP3,100.1818,14.903932815200154,5,2.1429084249084247,,,0,,,,0,,,,0,,,,0,
STR,103.0,126,FP3,110.24722222222222,21.77201936113709,9,0.4930832389580973,,,0,,,,0,,,,0,,,,0,
TSU,114.0,126,FP3,107.698,18.939177769149023,7,0.7381339285714293,,,0,,,,0,,,,0,,,,0,
VER,94.0,126,FP3,111.9354,17.494471099178742,5,3.166029850746271,,,0,,115.08874999999999,22.180040603828928,4,-0.9354999999999996,,,0,,,,0,
ZHO,117.0,126,FP3,98.19766666666668,9.317480626340055,6,1.1860215285252966,,,0,,,,0,,,,0,,,,0,
ALB,109.0,126,Qualifying,90.6155,0.3525113473350875,4,-0.021933333333332423,,,0,,,,0,,,,0,,,,0,
ALO,12.0,126,Qualifying,89.9145,0.26012545050417385,4,-0.05906060606060599,,,0,,,,0,,,,0,,,,0,
BOT,83.0,126,Qualifying,90.9165,0.16049999999999898,2,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,126,Qualifying,91.11449999999999,0.1665000000000063,2,,92.434,0.0,1,,,,0,,,,0,,,,0,
HAM,57.0,126,Qualifying,90.24883333333334,0.4031018964094414,6,-0.058504761904762045,,,0,,,,0,,,,0,,,,0,
HUL,70.0,126,Qualifying,90.52583333333335,0.3408691912677882,6,-0.013076190476190925,,,0,,,,0,,,,0,,,,0,
LEC,106.0,126,Qualifying,89.6778,0.4166760852268782,5,-0.07221011673151709,91.26,0.0,1,,,,0,,,,0,,,,0,
MAG,87.0,126,Qualifying,90.89925,0.3158159076107471,4,-0.054833333333333185,,,0,,,,0,,,,0,,,,0,
NOR,108.0,126,Qualifying,89.84425000000002,0.21150339831785103,4,-0.04558407079645992,,,0,,,,0,,,,0,,,,0,
OCO,101.0,126,Qualifying,91.027,0.23399999999999466,2,,91.99,0.0,1,,,,0,,,,0,,,,0,
PER,75.0,126,Qualifying,90.04400000000001,0.31907804687881447,5,-0.05012232415902122,,,0,,,,0,,,,0,,,,0,
PIA,120.0,126,Qualifying,90.38383333333333,0.3663802290274674,6,-0.04939999999999956,,,0,,,,0,,,,0,,,,0,
RIC,79.0,126,Qualifying,90.74775,0.34464066431574863,4,-0.055899999999999735,,,0,,,,0,,,,0,,,,0,
RUS,110.0,126,Qualifying,90.01160000000002,0.45562028049681735,5,-0.07808703071672324,,,0,,,,0,,,,0,,,,0,
SAI,93.0,126,Qualifying,89.8044,0.3396030624125749,5,-0.054033333333333156,91.208,0.0,1,,,,0,,,,0,,,,0,
SAR,119.0,126,Qualifying,90.949,0.17900000000000205,2,,,,0,,,,0,,,,0,,,,0,
STR,103.0,126,Qualifying,90.50275,0.43041106805006685,4,-0.03250000000000029,,,0,,,,0,,,,0,,,,0,
TSU,114.0,126,Qualifying,90.64825,0.37338142361397697,4,-0.05449999999999923,,,0,,,,0,,,,0,,,,0,
VER,94.0,126,Qualifying,89.633,0.38840030895971206,5,-0.06621559633027506,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,126,Qualifying,90.916,0.15899999999999892,2,,,,0,,,,0,,,,0,,,,0,
ALB,109.0,126,Race,98.72425000000003,0.18655701764697336,12,0.030909005628517686,,,0,,97.12157894736842,0.9448568989835375,38,-0.05320611689651936,,,0,,,,0,
ALO,12.0,126,Race,98.4575,0.4508747978467369,12,0.021433395872420418,,,0,,96.41179487179485,1.1781378000349279,39,-0.074815095868215,,,0,,,,0,
BOT,83.0,126,Race,99.02955555555556,0.5006191968421847,9,0.07040967741935435,,,0,,97.39790243902439,0.7574057392814578,41,-0.022290557573960236,,,0,,,,0,
GAS,104.0,126,Race,96.9624761904762,1.7496379930076873,21,-0.07538316225546612,,,0,,97.51048148148148,0.8094956989966646,27,-0.05861746108050123,,,0,,,,0,
HAM,57.0,126,Race,98.25966666666665,0.19560106793618812,9,0.0030677419354843295,,,0,,96.08014285714286,0.8105952713145763,42,-0.04402587217800054,,,0,,,,0,
HUL,70.0,126,Race,95.49314285714287,0.33221010072002427,14,0.03949890109890112,,,0,,97.3405,0.7053778816225753,34,-0.019316009751852634,,,0,,,,0,
LEC,106.0,126,Race,97.94074999999998,0.542640937913829,8,0.12511904761904738,,,0,,96.04051162790697,0.9050121513277254,43,-0.048176259323498595,,,0,,,,0,
MAG,87.0,126,Race,98.87537499999999,0.5084001714938761,8,0.0970357142857146,,,0,,97.16592857142857,0.8900922208201957,42,-0.034956823702947115,,,0,,,,0,
NOR,108.0,126,Race,97.92490000000001,0.20561636608013284,10,0.04098601398601286,,,0,,96.07117073170733,0.7219359441363555,41,-0.03119834725995047,,,0,,,,0,
OCO,101.0,126,Race,98.98625,0.2838127683878923,8,0.07852380952380959,,,0,,97.59202325581394,0.8341344626526045,43,-0.025165477822940194,,,0,,,,0,
PER,75.0,126,Race,95.8021379310345,1.28906674940567,29,-0.05489489124169518,,,0,,96.2809090909091,0.2641034420434029,22,0.018931677018633433,,,0,,,,0,
PIA,120.0,126,Race,98.08711111111111,0.19599458294353583,9,0.00184193548387135,,,0,,96.16909523809524,0.7731748034202814,42,-0.03725692474511641,,,0,,,,0,
RIC,79.0,126,Race,97.10786666666667,1.5118003336713774,30,-0.060037708860051574,,,0,,97.84215000000002,0.3503863974243287,20,0.0452263157894737,,,0,,,,0,
RUS,110.0,126,Race,97.544125,0.6091909465635519,8,0.18624999999999914,,,0,,96.24465116279069,0.7460545489041064,43,-0.033949404450784974,,,0,,,,0,
SAI,93.0,126,Race,97.67045454545455,0.4001327878765821,11,0.025455941255006925,,,0,,95.634425,0.6682015746576783,40,-0.03701735598826191,,,0,,,,0,
SAR,119.0,126,Race,97.04554545454545,1.6974404990849856,22,-0.06161650009154199,,,0,,98.00388461538462,1.5041522868616088,26,-0.13225397467276778,,,0,,,,0,
STR,103.0,126,Race,98.55799999999999,0.3247016212727363,7,0.14825000000000085,,,0,,96.90135555555557,0.7650873633646335,45,-0.027540704527398596,,,0,,,,0,
TSU,114.0,126,Race,98.54281818181818,0.1955690151057205,11,0.037387850467290415,,,0,,97.15071794871794,0.7639318652903868,39,-0.029099192509926063,,,0,,,,0,
VER,94.0,126,Race,95.61078125,1.2756266287195626,32,-0.052065158019864215,,,0,,95.57994444444444,0.33675039754529434,18,0.06081011351909187,,,0,,,,0,
ZHO,117.0,126,Race,98.9112857142857,0.45367852503907774,7,0.14671428571428582,,,0,,97.16802272727273,0.6487484625533142,44,-0.01380055754949099,,,0,,,,0,
ALB,109.0,139,FP1,112.63944444444444,9.77023037498333,9,2.128825418994414,,,0,,106.226,0.4193669832815506,3,,,,0,,,,0,
ALO,12.0,139,FP1,108.72916666666667,3.0375933136101168,6,0.8427746478873244,,,0,,106.463,0.15199999999999392,2,,,,0,,,,0,
BOT,83.0,139,FP1,105.3005,0.1454999999999984,2,,,,0,,111.66214285714285,5.0218771228231684,7,0.5381660104986874,,,0,,,,0,
GAS,104.0,139,FP1,105.0915,0.25849999999999795,2,,116.68644444444446,15.92441680851635,9,0.11350270108043228,,,0,,,,0,,,,0,
HAM,57.0,139,FP1,104.279,0.0,1,,113.70112499999999,10.539414516915777,8,-0.9734172259507832,,,0,,,,0,,,,0,
HUL,70.0,139,FP1,105.645,0.0,1,,112.89288888888889,6.5037986070440175,9,0.7792375328083989,,,0,,,,0,,,,0,
LEC,106.0,139,FP1,104.306,0.0,1,,115.44592307692307,11.915408140216137,13,-0.19117103215767636,,,0,,,,0,,,,0,
MAG,87.0,139,FP1,109.16266666666667,2.195381490513414,6,0.731605633802818,,,0,,107.57666666666667,0.15334130414064726,3,,,,0,,,,0,
