driver_id,position,driver_name,points,url_id
58,7,Robert Kubica,2,117
60,8,Heikki Kovalainen,1,117
59,9,Lewis Hamilton,0,117
15,10,Giancarlo Fisichella,0,117
5,11,Rubens Barrichello,0,117
34,12,Anthony Davidson,0,117
18,13,Jarno Trulli,0,117
8,NC,Kimi Räikkönen,0,117
31,NC,Takuma Sato,0,117
20,NC,Ralf Schumacher,0,117
63,NC,Markus Winkelhock,0,117
16,NC,Jenson Button,0,117
61,NC,Adrian Sutil,0,117
53,NC,Nico Rosberg,0,117
54,NC,Scott Speed,0,117
51,NC,Vitantonio Liuzzi,0,117
59,1,Lewis Hamilton,10,118
8,2,Kimi Räikkönen,8,118
6,3,Nick Heidfeld,6,118
14,4,Fernando Alonso,5,118
58,5,Robert Kubica,4,118
20,6,Ralf Schumacher,3,118
53,7,Nico Rosberg,2,118
60,8,Heikki Kovalainen,1,118
29,9,Mark Webber,0,118
18,10,Jarno Trulli,0,118
4,11,David Coulthard,0,118
15,12,Giancarlo Fisichella,0,118
32,13,Felipe Massa,0,118
50,14,Alexander Wurz,0,118
31,15,Takuma Sato,0,118
62,16,Sebastian Vettel,0,118
61,17,Adrian Sutil,0,118
5,18,Rubens Barrichello,0,118
51,NC,Vitantonio Liuzzi,0,118
34,NC,Anthony Davidson,0,118
16,NC,Jenson Button,0,118
57,NC,Sakon Yamamoto,0,118
32,1,Felipe Massa,10,119
8,2,Kimi Räikkönen,8,119
14,3,Fernando Alonso,6,119
6,4,Nick Heidfeld,5,119
59,5,Lewis Hamilton,4,119
60,6,Heikki Kovalainen,3,119
53,7,Nico Rosberg,2,119
58,8,Robert Kubica,1,119
15,9,Giancarlo Fisichella,0,119
4,10,David Coulthard,0,119
50,11,Alexander Wurz,0,119
20,12,Ralf Schumacher,0,119
16,13,Jenson Button,0,119
34,14,Anthony Davidson,0,119
51,15,Vitantonio Liuzzi,0,119
18,16,Jarno Trulli,0,119
5,17,Rubens Barrichello,0,119
31,18,Takuma Sato,0,119
62,19,Sebastian Vettel,0,119
57,20,Sakon Yamamoto,0,119
61,21,Adrian Sutil,0,119
29,NC,Mark Webber,0,119
14,1,Fernando Alonso,10,120
59,2,Lewis Hamilton,8,120
8,3,Kimi Räikkönen,6,120
6,4,Nick Heidfeld,5,120
58,5,Robert Kubica,4,120
53,6,Nico Rosberg,3,120
60,7,Heikki Kovalainen,2,120
16,8,Jenson Button,1,120
29,9,Mark Webber,0,120
5,10,Rubens Barrichello,0,120
18,11,Jarno Trulli,0,120
15,12,Giancarlo Fisichella,0,120
50,13,Alexander Wurz,0,120
34,14,Anthony Davidson,0,120
20,15,Ralf Schumacher,0,120
31,16,Takuma Sato,0,120
51,17,Vitantonio Liuzzi,0,120
62,18,Sebastian Vettel,0,120
61,19,Adrian Sutil,0,120
57,20,Sakon Yamamoto,0,120
32,NC,Felipe Massa,0,120
4,NC,David Coulthard,0,120
8,1,Kimi Räikkönen,10,121
32,2,Felipe Massa,8,121
14,3,Fernando Alonso,6,121
59,4,Lewis Hamilton,5,121
6,5,Nick Heidfeld,4,121
53,6,Nico Rosberg,3,121
29,7,Mark Webber,2,121
60,8,Heikki Kovalainen,1,121
58,9,Robert Kubica,0,121
20,10,Ralf Schumacher,0,121
18,11,Jarno Trulli,0,121
51,12,Vitantonio Liuzzi,0,121
5,13,Rubens Barrichello,0,121
61,14,Adrian Sutil,0,121
31,15,Takuma Sato,0,121
34,16,Anthony Davidson,0,121
57,17,Sakon Yamamoto,0,121
16,NC,Jenson Button,0,121
50,NC,Alexander Wurz,0,121
4,NC,David Coulthard,0,121
62,NC,Sebastian Vettel,0,121
15,NC,Giancarlo Fisichella,0,121
59,1,Lewis Hamilton,10,122
60,2,Heikki Kovalainen,8,122
8,3,Kimi Räikkönen,6,122
4,4,David Coulthard,5,122
15,5,Giancarlo Fisichella,4,122
32,6,Felipe Massa,3,122
58,7,Robert Kubica,2,122
61,8,Adrian Sutil,1,122
51,9,Vitantonio Liuzzi,0,122
5,10,Rubens Barrichello,0,122
16,11,Jenson Button,0,122
57,12,Sakon Yamamoto,0,122
18,13,Jarno Trulli,0,122
6,14,Nick Heidfeld,0,122
31,15,Takuma Sato,0,122
20,NC,Ralf Schumacher,0,122
34,NC,Anthony Davidson,0,122
53,NC,Nico Rosberg,0,122
62,NC,Sebastian Vettel,0,122
29,NC,Mark Webber,0,122
14,NC,Fernando Alonso,0,122
8,1,Kimi Räikkönen,10,123
14,2,Fernando Alonso,8,123
32,3,Felipe Massa,6,123
62,4,Sebastian Vettel,5,123
16,5,Jenson Button,4,123
51,6,Vitantonio Liuzzi,3,123
6,7,Nick Heidfeld,2,123
4,8,David Coulthard,1,123
60,9,Heikki Kovalainen,0,123
29,10,Mark Webber,0,123
15,11,Giancarlo Fisichella,0,123
50,12,Alexander Wurz,0,123
18,13,Jarno Trulli,0,123
31,14,Takuma Sato,0,123
5,15,Rubens Barrichello,0,123
53,16,Nico Rosberg,0,123
57,17,Sakon Yamamoto,0,123
58,NC,Robert Kubica,0,123
59,NC,Lewis Hamilton,0,123
20,NC,Ralf Schumacher,0,123
61,NC,Adrian Sutil,0,123
34,NC,Anthony Davidson,0,123
8,1,Kimi Räikkönen,10,124
32,2,Felipe Massa,8,124
14,3,Fernando Alonso,6,124
53,4,Nico Rosberg,5,124
58,5,Robert Kubica,4,124
6,6,Nick Heidfeld,3,124
59,7,Lewis Hamilton,2,124
18,8,Jarno Trulli,1,124
4,9,David Coulthard,0,124
64,10,Kazuki Nakajima,0,124
20,11,Ralf Schumacher,0,124
31,12,Takuma Sato,0,124
51,13,Vitantonio Liuzzi,0,124
34,14,Anthony Davidson,0,124
61,NC,Adrian Sutil,0,124
5,NC,Rubens Barrichello,0,124
60,NC,Heikki Kovalainen,0,124
62,NC,Sebastian Vettel,0,124
16,NC,Jenson Button,0,124
29,NC,Mark Webber,0,124
57,NC,Sakon Yamamoto,0,124
15,NC,Giancarlo Fisichella,0,124
59,1,Lewis Hamilton,10,125
6,2,Nick Heidfeld,8,125
53,3,Nico Rosberg,6,125
14,4,Fernando Alonso,5,125
60,5,Heikki Kovalainen,4,125
64,6,Kazuki Nakajima,3,125
65,7,Sebastien Bourdais,2,125
8,8,Kimi Räikkönen,1,125
58,NC,Robert Kubica,0,125
45,NC,Timo Glock,0,125
31,NC,Takuma Sato,0,125
66,NC,Nelson Piquet,0,125
32,NC,Felipe Massa,0,125
4,NC,David Coulthard,0,125
18,NC,Jarno Trulli,0,125
61,NC,Adrian Sutil,0,125
62,NC,Sebastian Vettel,0,125
16,NC,Jenson Button,0,125
29,NC,Mark Webber,0,125
15,NC,Giancarlo Fisichella,0,125
34,NC,Anthony Davidson,0,125
8,1,Kimi Räikkönen,10,126
58,2,Robert Kubica,8,126
60,3,Heikki Kovalainen,6,126
18,4,Jarno Trulli,5,126
59,5,Lewis Hamilton,4,126
6,6,Nick Heidfeld,3,126
29,7,Mark Webber,2,126
14,8,Fernando Alonso,1,126
4,9,David Coulthard,0,126
16,10,Jenson Button,0,126
66,11,Nelson Piquet,0,126
15,12,Giancarlo Fisichella,0,126
5,13,Rubens Barrichello,0,126
53,14,Nico Rosberg,0,126
34,15,Anthony Davidson,0,126
31,16,Takuma Sato,0,126
64,17,Kazuki Nakajima,0,126
62,NC,Sebastian Vettel,0,126
32,NC,Felipe Massa,0,126
61,NC,Adrian Sutil,0,126
45,NC,Timo Glock,0,126
65,NC,Sebastien Bourdais,0,126
32,1,Felipe Massa,10,127
8,2,Kimi Räikkönen,8,127
58,3,Robert Kubica,6,127
6,4,Nick Heidfeld,5,127
60,5,Heikki Kovalainen,4,127
18,6,Jarno Trulli,3,127
29,7,Mark Webber,2,127
53,8,Nico Rosberg,1,127
45,9,Timo Glock,0,127
14,10,Fernando Alonso,0,127
5,11,Rubens Barrichello,0,127
15,12,Giancarlo Fisichella,0,127
59,13,Lewis Hamilton,0,127
64,14,Kazuki Nakajima,0,127
65,15,Sebastien Bourdais,0,127
34,16,Anthony Davidson,0,127
31,17,Takuma Sato,0,127
4,18,David Coulthard,0,127
61,19,Adrian Sutil,0,127
66,NC,Nelson Piquet,0,127
16,NC,Jenson Button,0,127
62,NC,Sebastian Vettel,0,127
8,1,Kimi Räikkönen,10,128
32,2,Felipe Massa,8,128
59,3,Lewis Hamilton,6,128
58,4,Robert Kubica,5,128
29,5,Mark Webber,4,128
16,6,Jenson Button,3,128
64,7,Kazuki Nakajima,2,128
18,8,Jarno Trulli,1,128
6,9,Nick Heidfeld,0,128
15,10,Giancarlo Fisichella,0,128
45,11,Timo Glock,0,128
4,12,David Coulthard,0,128
31,13,Takuma Sato,0,128
53,NC,Nico Rosberg,0,128
14,NC,Fernando Alonso,0,128
5,NC,Rubens Barrichello,0,128
60,NC,Heikki Kovalainen,0,128
34,NC,Anthony Davidson,0,128
65,NC,Sebastien Bourdais,0,128
66,NC,Nelson Piquet,0,128
62,NC,Sebastian Vettel,0,128
61,NC,Adrian Sutil,0,128
32,1,Felipe Massa,10,129
59,2,Lewis Hamilton,8,129
8,3,Kimi Räikkönen,6,129
58,4,Robert Kubica,5,129
6,5,Nick Heidfeld,4,129
14,6,Fernando Alonso,3,129
29,7,Mark Webber,2,129
53,8,Nico Rosberg,1,129
4,9,David Coulthard,0,129
18,10,Jarno Trulli,0,129
16,11,Jenson Button,0,129
60,12,Heikki Kovalainen,0,129
45,13,Timo Glock,0,129
5,14,Rubens Barrichello,0,129
66,15,Nelson Piquet,0,129
61,16,Adrian Sutil,0,129
62,17,Sebastian Vettel,0,129
65,NC,Sebastien Bourdais,0,129
64,NC,Kazuki Nakajima,0,129
15,NC,Giancarlo Fisichella,0,129
59,1,Lewis Hamilton,10,130
58,2,Robert Kubica,8,130
32,3,Felipe Massa,6,130
29,4,Mark Webber,5,130
62,5,Sebastian Vettel,4,130
5,6,Rubens Barrichello,3,130
64,7,Kazuki Nakajima,2,130
60,8,Heikki Kovalainen,1,130
8,9,Kimi Räikkönen,0,130
14,10,Fernando Alonso,0,130
16,11,Jenson Button,0,130
45,12,Timo Glock,0,130
18,13,Jarno Trulli,0,130
6,14,Nick Heidfeld,0,130
61,NC,Adrian Sutil,0,130
53,NC,Nico Rosberg,0,130
66,NC,Nelson Piquet,0,130
15,NC,Giancarlo Fisichella,0,130
4,NC,David Coulthard,0,130
65,NC,Sebastien Bourdais,0,130
58,1,Robert Kubica,10,131
6,2,Nick Heidfeld,8,131
4,3,David Coulthard,6,131
45,4,Timo Glock,5,131
32,5,Felipe Massa,4,131
18,6,Jarno Trulli,3,131
5,7,Rubens Barrichello,2,131
62,8,Sebastian Vettel,1,131
60,9,Heikki Kovalainen,0,131
53,10,Nico Rosberg,0,131
16,11,Jenson Button,0,131
29,12,Mark Webber,0,131
65,13,Sebastien Bourdais,0,131
15,NC,Giancarlo Fisichella,0,131
64,NC,Kazuki Nakajima,0,131
14,NC,Fernando Alonso,0,131
66,NC,Nelson Piquet,0,131
8,NC,Kimi Räikkönen,0,131
59,NC,Lewis Hamilton,0,131
61,NC,Adrian Sutil,0,131
32,1,Felipe Massa,10,132
8,2,Kimi Räikkönen,8,132
18,3,Jarno Trulli,6,132
60,4,Heikki Kovalainen,5,132
58,5,Robert Kubica,4,132
29,6,Mark Webber,3,132
66,7,Nelson Piquet,2,132
14,8,Fernando Alonso,1,132
4,9,David Coulthard,0,132
59,10,Lewis Hamilton,0,132
45,11,Timo Glock,0,132
62,12,Sebastian Vettel,0,132
6,13,Nick Heidfeld,0,132
5,14,Rubens Barrichello,0,132
64,15,Kazuki Nakajima,0,132
53,16,Nico Rosberg,0,132
65,17,Sebastien Bourdais,0,132
15,18,Giancarlo Fisichella,0,132
61,19,Adrian Sutil,0,132
16,NC,Jenson Button,0,132
59,1,Lewis Hamilton,10,133
6,2,Nick Heidfeld,8,133
5,3,Rubens Barrichello,6,133
8,4,Kimi Räikkönen,5,133
60,5,Heikki Kovalainen,4,133
14,6,Fernando Alonso,3,133
18,7,Jarno Trulli,2,133
64,8,Kazuki Nakajima,1,133
53,9,Nico Rosberg,0,133
29,10,Mark Webber,0,133
65,11,Sebastien Bourdais,0,133
45,12,Timo Glock,0,133
32,13,Felipe Massa,0,133
58,NC,Robert Kubica,0,133
16,NC,Jenson Button,0,133
66,NC,Nelson Piquet,0,133
15,NC,Giancarlo Fisichella,0,133
61,NC,Adrian Sutil,0,133
62,NC,Sebastian Vettel,0,133
4,NC,David Coulthard,0,133
59,1,Lewis Hamilton,10,134
66,2,Nelson Piquet,8,134
32,3,Felipe Massa,6,134
6,4,Nick Heidfeld,5,134
60,5,Heikki Kovalainen,4,134
8,6,Kimi Räikkönen,3,134
58,7,Robert Kubica,2,134
62,8,Sebastian Vettel,1,134
18,9,Jarno Trulli,0,134
53,10,Nico Rosberg,0,134
14,11,Fernando Alonso,0,134
65,12,Sebastien Bourdais,0,134
4,13,David Coulthard,0,134
64,14,Kazuki Nakajima,0,134
61,15,Adrian Sutil,0,134
15,16,Giancarlo Fisichella,0,134
16,17,Jenson Button,0,134
5,NC,Rubens Barrichello,0,134
29,NC,Mark Webber,0,134
45,NC,Timo Glock,0,134
60,1,Heikki Kovalainen,10,135
45,2,Timo Glock,8,135
8,3,Kimi Räikkönen,6,135
14,4,Fernando Alonso,5,135
59,5,Lewis Hamilton,4,135
66,6,Nelson Piquet,3,135
18,7,Jarno Trulli,2,135
58,8,Robert Kubica,1,135
29,9,Mark Webber,0,135
6,10,Nick Heidfeld,0,135
4,11,David Coulthard,0,135
16,12,Jenson Button,0,135
64,13,Kazuki Nakajima,0,135
53,14,Nico Rosberg,0,135
15,15,Giancarlo Fisichella,0,135
5,16,Rubens Barrichello,0,135
32,17,Felipe Massa,0,135
65,18,Sebastien Bourdais,0,135
61,NC,Adrian Sutil,0,135
62,NC,Sebastian Vettel,0,135
32,1,Felipe Massa,10,136
59,2,Lewis Hamilton,8,136
58,3,Robert Kubica,6,136
60,4,Heikki Kovalainen,5,136
18,5,Jarno Trulli,4,136
62,6,Sebastian Vettel,3,136
45,7,Timo Glock,2,136
53,8,Nico Rosberg,1,136
6,9,Nick Heidfeld,0,136
65,10,Sebastien Bourdais,0,136
66,11,Nelson Piquet,0,136
29,12,Mark Webber,0,136
16,13,Jenson Button,0,136
15,14,Giancarlo Fisichella,0,136
64,15,Kazuki Nakajima,0,136
5,16,Rubens Barrichello,0,136
4,17,David Coulthard,0,136
8,NC,Kimi Räikkönen,0,136
61,NC,Adrian Sutil,0,136
14,NC,Fernando Alonso,0,136
32,1,Felipe Massa,10,137
6,2,Nick Heidfeld,8,137
59,3,Lewis Hamilton,6,137
14,4,Fernando Alonso,5,137
62,5,Sebastian Vettel,4,137
58,6,Robert Kubica,3,137
65,7,Sebastien Bourdais,2,137
29,8,Mark Webber,1,137
45,9,Timo Glock,0,137
60,10,Heikki Kovalainen,0,137
4,11,David Coulthard,0,137
53,12,Nico Rosberg,0,137
61,13,Adrian Sutil,0,137
64,14,Kazuki Nakajima,0,137
16,15,Jenson Button,0,137
18,16,Jarno Trulli,0,137
15,17,Giancarlo Fisichella,0,137
8,18,Kimi Räikkönen,0,137
5,NC,Rubens Barrichello,0,137
66,NC,Nelson Piquet,0,137
62,1,Sebastian Vettel,10,138
60,2,Heikki Kovalainen,8,138
58,3,Robert Kubica,6,138
14,4,Fernando Alonso,5,138
6,5,Nick Heidfeld,4,138
32,6,Felipe Massa,3,138
59,7,Lewis Hamilton,2,138
29,8,Mark Webber,1,138
8,9,Kimi Räikkönen,0,138
66,10,Nelson Piquet,0,138
45,11,Timo Glock,0,138
64,12,Kazuki Nakajima,0,138
18,13,Jarno Trulli,0,138
53,14,Nico Rosberg,0,138
16,15,Jenson Button,0,138
4,16,David Coulthard,0,138
5,17,Rubens Barrichello,0,138
65,18,Sebastien Bourdais,0,138
61,19,Adrian Sutil,0,138
15,NC,Giancarlo Fisichella,0,138
14,1,Fernando Alonso,10,139
53,2,Nico Rosberg,8,139
59,3,Lewis Hamilton,6,139
45,4,Timo Glock,5,139
62,5,Sebastian Vettel,4,139
6,6,Nick Heidfeld,3,139
4,7,David Coulthard,2,139
64,8,Kazuki Nakajima,1,139
16,9,Jenson Button,0,139
60,10,Heikki Kovalainen,0,139
58,11,Robert Kubica,0,139
65,12,Sebastien Bourdais,0,139
32,13,Felipe Massa,0,139
15,14,Giancarlo Fisichella,0,139
8,15,Kimi Räikkönen,0,139
18,NC,Jarno Trulli,0,139
61,NC,Adrian Sutil,0,139
29,NC,Mark Webber,0,139
5,NC,Rubens Barrichello,0,139
66,NC,Nelson Piquet,0,139
14,1,Fernando Alonso,10,140
58,2,Robert Kubica,8,140
8,3,Kimi Räikkönen,6,140
66,4,Nelson Piquet,5,140
18,5,Jarno Trulli,4,140
62,6,Sebastian Vettel,3,140
32,7,Felipe Massa,2,140
29,8,Mark Webber,1,140
6,9,Nick Heidfeld,0,140
65,10,Sebastien Bourdais,0,140
53,11,Nico Rosberg,0,140
59,12,Lewis Hamilton,0,140
5,13,Rubens Barrichello,0,140
16,14,Jenson Button,0,140
64,15,Kazuki Nakajima,0,140
15,NC,Giancarlo Fisichella,0,140
60,NC,Heikki Kovalainen,0,140
61,NC,Adrian Sutil,0,140
45,NC,Timo Glock,0,140
4,NC,David Coulthard,0,140
59,1,Lewis Hamilton,10,141
32,2,Felipe Massa,8,141
8,3,Kimi Räikkönen,6,141
14,4,Fernando Alonso,5,141
6,5,Nick Heidfeld,4,141
58,6,Robert Kubica,3,141
45,7,Timo Glock,2,141
66,8,Nelson Piquet,1,141
62,9,Sebastian Vettel,0,141
4,10,David Coulthard,0,141
5,11,Rubens Barrichello,0,141
64,12,Kazuki Nakajima,0,141
65,13,Sebastien Bourdais,0,141
29,14,Mark Webber,0,141
53,15,Nico Rosberg,0,141
16,16,Jenson Button,0,141
15,17,Giancarlo Fisichella,0,141
60,NC,Heikki Kovalainen,0,141
61,NC,Adrian Sutil,0,141
18,NC,Jarno Trulli,0,141
32,1,Felipe Massa,10,142
14,2,Fernando Alonso,8,142
8,3,Kimi Räikkönen,6,142
62,4,Sebastian Vettel,5,142
59,5,Lewis Hamilton,4,142
45,6,Timo Glock,3,142
60,7,Heikki Kovalainen,2,142
18,8,Jarno Trulli,1,142
29,9,Mark Webber,0,142
6,10,Nick Heidfeld,0,142
58,11,Robert Kubica,0,142
53,12,Nico Rosberg,0,142
16,13,Jenson Button,0,142
65,14,Sebastien Bourdais,0,142
5,15,Rubens Barrichello,0,142
61,16,Adrian Sutil,0,142
64,17,Kazuki Nakajima,0,142
15,18,Giancarlo Fisichella,0,142
66,NC,Nelson Piquet,0,142
4,NC,David Coulthard,0,142
16,1,Jenson Button,10,143
5,2,Rubens Barrichello,8,143
18,3,Jarno Trulli,6,143
59,DQ,Lewis Hamilton,0,143
45,4,Timo Glock,5,143
14,5,Fernando Alonso,4,143
53,6,Nico Rosberg,3,143
67,7,Sebastien Buemi,2,143
65,8,Sebastien Bourdais,1,143
61,9,Adrian Sutil,0,143
6,10,Nick Heidfeld,0,143
15,11,Giancarlo Fisichella,0,143
29,12,Mark Webber,0,143
62,13,Sebastian Vettel,0,143
58,14,Robert Kubica,0,143
8,15,Kimi Räikkönen,0,143
32,NC,Felipe Massa,0,143
66,NC,Nelson Piquet,0,143
64,NC,Kazuki Nakajima,0,143
60,NC,Heikki Kovalainen,0,143
16,1,Jenson Button,5,144
6,2,Nick Heidfeld,4,144
45,3,Timo Glock,3,144
18,4,Jarno Trulli,2.5,144
5,5,Rubens Barrichello,2,144
29,6,Mark Webber,1.5,144
59,7,Lewis Hamilton,1,144
53,8,Nico Rosberg,0.5,144
32,9,Felipe Massa,0,144
65,10,Sebastien Bourdais,0,144
14,11,Fernando Alonso,0,144
64,12,Kazuki Nakajima,0,144
66,13,Nelson Piquet,0,144
8,14,Kimi Räikkönen,0,144
62,15,Sebastian Vettel,0,144
67,16,Sebastien Buemi,0,144
61,17,Adrian Sutil,0,144
15,18,Giancarlo Fisichella,0,144
58,NC,Robert Kubica,0,144
60,NC,Heikki Kovalainen,0,144
62,1,Sebastian Vettel,10,145
29,2,Mark Webber,8,145
16,3,Jenson Button,6,145
5,4,Rubens Barrichello,5,145
60,5,Heikki Kovalainen,4,145
59,6,Lewis Hamilton,3,145
45,7,Timo Glock,2,145
67,8,Sebastien Buemi,1,145
14,9,Fernando Alonso,0,145
8,10,Kimi Räikkönen,0,145
65,11,Sebastien Bourdais,0,145
6,12,Nick Heidfeld,0,145
58,13,Robert Kubica,0,145
15,14,Giancarlo Fisichella,0,145
53,15,Nico Rosberg,0,145
66,16,Nelson Piquet,0,145
61,17,Adrian Sutil,0,145
64,NC,Kazuki Nakajima,0,145
32,NC,Felipe Massa,0,145
18,NC,Jarno Trulli,0,145
16,1,Jenson Button,10,146
62,2,Sebastian Vettel,8,146
18,3,Jarno Trulli,6,146
59,4,Lewis Hamilton,5,146
5,5,Rubens Barrichello,4,146
8,6,Kimi Räikkönen,3,146
45,7,Timo Glock,2,146
14,8,Fernando Alonso,1,146
53,9,Nico Rosberg,0,146
66,10,Nelson Piquet,0,146
29,11,Mark Webber,0,146
60,12,Heikki Kovalainen,0,146
65,13,Sebastien Bourdais,0,146
32,14,Felipe Massa,0,146
15,15,Giancarlo Fisichella,0,146
61,16,Adrian Sutil,0,146
67,17,Sebastien Buemi,0,146
58,18,Robert Kubica,0,146
6,19,Nick Heidfeld,0,146
64,NC,Kazuki Nakajima,0,146
16,1,Jenson Button,10,147
5,2,Rubens Barrichello,8,147
29,3,Mark Webber,6,147
62,4,Sebastian Vettel,5,147
14,5,Fernando Alonso,4,147
32,6,Felipe Massa,3,147
6,7,Nick Heidfeld,2,147
53,8,Nico Rosberg,1,147
59,9,Lewis Hamilton,0,147
45,10,Timo Glock,0,147
58,11,Robert Kubica,0,147
66,12,Nelson Piquet,0,147
64,13,Kazuki Nakajima,0,147
15,14,Giancarlo Fisichella,0,147
8,NC,Kimi Räikkönen,0,147
60,NC,Heikki Kovalainen,0,147
18,NC,Jarno Trulli,0,147
67,NC,Sebastien Buemi,0,147
65,NC,Sebastien Bourdais,0,147
61,NC,Adrian Sutil,0,147
16,1,Jenson Button,10,148
5,2,Rubens Barrichello,8,148
8,3,Kimi Räikkönen,6,148
32,4,Felipe Massa,5,148
29,5,Mark Webber,4,148
53,6,Nico Rosberg,3,148
14,7,Fernando Alonso,2,148
65,8,Sebastien Bourdais,1,148
15,9,Giancarlo Fisichella,0,148
45,10,Timo Glock,0,148
6,11,Nick Heidfeld,0,148
59,12,Lewis Hamilton,0,148
18,13,Jarno Trulli,0,148
61,14,Adrian Sutil,0,148
64,15,Kazuki Nakajima,0,148
60,NC,Heikki Kovalainen,0,148
58,NC,Robert Kubica,0,148
62,NC,Sebastian Vettel,0,148
66,NC,Nelson Piquet,0,148
67,NC,Sebastien Buemi,0,148
16,1,Jenson Button,10,149
29,2,Mark Webber,8,149
62,3,Sebastian Vettel,6,149
18,4,Jarno Trulli,5,149
53,5,Nico Rosberg,4,149
32,6,Felipe Massa,3,149
58,7,Robert Kubica,2,149
45,8,Timo Glock,1,149
8,9,Kimi Räikkönen,0,149
14,10,Fernando Alonso,0,149
6,11,Nick Heidfeld,0,149
64,12,Kazuki Nakajima,0,149
59,13,Lewis Hamilton,0,149
60,14,Heikki Kovalainen,0,149
67,15,Sebastien Buemi,0,149
66,16,Nelson Piquet,0,149
61,17,Adrian Sutil,0,149
65,18,Sebastien Bourdais,0,149
5,NC,Rubens Barrichello,0,149
15,NC,Giancarlo Fisichella,0,149
62,1,Sebastian Vettel,10,150
29,2,Mark Webber,8,150
5,3,Rubens Barrichello,6,150
32,4,Felipe Massa,5,150
53,5,Nico Rosberg,4,150
16,6,Jenson Button,3,150
18,7,Jarno Trulli,2,150
8,8,Kimi Räikkönen,1,150
45,9,Timo Glock,0,150
15,10,Giancarlo Fisichella,0,150
64,11,Kazuki Nakajima,0,150
66,12,Nelson Piquet,0,150
58,13,Robert Kubica,0,150
14,14,Fernando Alonso,0,150
6,15,Nick Heidfeld,0,150
59,16,Lewis Hamilton,0,150
61,17,Adrian Sutil,0,150
67,18,Sebastien Buemi,0,150
65,NC,Sebastien Bourdais,0,150
60,NC,Heikki Kovalainen,0,150
29,1,Mark Webber,10,151
62,2,Sebastian Vettel,8,151
32,3,Felipe Massa,6,151
53,4,Nico Rosberg,5,151
16,5,Jenson Button,4,151
5,6,Rubens Barrichello,3,151
14,7,Fernando Alonso,2,151
60,8,Heikki Kovalainen,1,151
45,9,Timo Glock,0,151
6,10,Nick Heidfeld,0,151
15,11,Giancarlo Fisichella,0,151
64,12,Kazuki Nakajima,0,151
66,13,Nelson Piquet,0,151
58,14,Robert Kubica,0,151
61,15,Adrian Sutil,0,151
67,16,Sebastien Buemi,0,151
18,17,Jarno Trulli,0,151
59,18,Lewis Hamilton,0,151
8,NC,Kimi Räikkönen,0,151
65,NC,Sebastien Bourdais,0,151
59,1,Lewis Hamilton,10,152
8,2,Kimi Räikkönen,8,152
29,3,Mark Webber,6,152
53,4,Nico Rosberg,5,152
60,5,Heikki Kovalainen,4,152
45,6,Timo Glock,3,152
16,7,Jenson Button,2,152
18,8,Jarno Trulli,1,152
64,9,Kazuki Nakajima,0,152
5,10,Rubens Barrichello,0,152
6,11,Nick Heidfeld,0,152
66,12,Nelson Piquet,0,152
58,13,Robert Kubica,0,152
15,14,Giancarlo Fisichella,0,152
68,15,Jaime Alguersuari,0,152
67,16,Sebastien Buemi,0,152
62,NC,Sebastian Vettel,0,152
14,NC,Fernando Alonso,0,152
61,NC,Adrian Sutil,0,152
5,1,Rubens Barrichello,10,153
59,2,Lewis Hamilton,8,153
8,3,Kimi Räikkönen,6,153
60,4,Heikki Kovalainen,5,153
53,5,Nico Rosberg,4,153
14,6,Fernando Alonso,3,153
16,7,Jenson Button,2,153
58,8,Robert Kubica,1,153
29,9,Mark Webber,0,153
61,10,Adrian Sutil,0,153
6,11,Nick Heidfeld,0,153
15,12,Giancarlo Fisichella,0,153
18,13,Jarno Trulli,0,153
45,14,Timo Glock,0,153
69,15,Romain Grosjean,0,153
68,16,Jaime Alguersuari,0,153
70,17,Luca Badoer,0,153
64,18,Kazuki Nakajima,0,153
67,NC,Sebastien Buemi,0,153
62,NC,Sebastian Vettel,0,153
8,1,Kimi Räikkönen,10,154
15,2,Giancarlo Fisichella,8,154
62,3,Sebastian Vettel,6,154
58,4,Robert Kubica,5,154
6,5,Nick Heidfeld,4,154
60,6,Heikki Kovalainen,3,154
5,7,Rubens Barrichello,2,154
53,8,Nico Rosberg,1,154
29,9,Mark Webber,0,154
45,10,Timo Glock,0,154
61,11,Adrian Sutil,0,154
67,12,Sebastien Buemi,0,154
64,13,Kazuki Nakajima,0,154
70,14,Luca Badoer,0,154
14,NC,Fernando Alonso,0,154
18,NC,Jarno Trulli,0,154
59,NC,Lewis Hamilton,0,154
16,NC,Jenson Button,0,154
68,NC,Jaime Alguersuari,0,154
69,NC,Romain Grosjean,0,154
5,1,Rubens Barrichello,10,155
16,2,Jenson Button,8,155
8,3,Kimi Räikkönen,6,155
61,4,Adrian Sutil,5,155
14,5,Fernando Alonso,4,155
60,6,Heikki Kovalainen,3,155
6,7,Nick Heidfeld,2,155
62,8,Sebastian Vettel,1,155
15,9,Giancarlo Fisichella,0,155
64,10,Kazuki Nakajima,0,155
45,11,Timo Glock,0,155
59,12,Lewis Hamilton,0,155
67,13,Sebastien Buemi,0,155
18,14,Jarno Trulli,0,155
69,15,Romain Grosjean,0,155
53,16,Nico Rosberg,0,155
51,NC,Vitantonio Liuzzi,0,155
68,NC,Jaime Alguersuari,0,155
58,NC,Robert Kubica,0,155
29,NC,Mark Webber,0,155
59,1,Lewis Hamilton,10,156
