date,driver_id,team_id,position,driver_name,points
26 MAY 2002,31,25,NC,Allan McNish,0
09 JUN 2002,1,1,1,Michael Schumacher,10
09 JUN 2002,2,4,2,David Coulthard,6
09 JUN 2002,3,1,3,Rubens Barrichello,4
09 JUN 2002,6,4,4,Kimi Räikkönen,3
09 JUN 2002,13,18,5,Giancarlo Fisichella,2
09 JUN 2002,16,5,6,Jarno Trulli,1
09 JUN 2002,18,8,7,Ralf Schumacher,0
09 JUN 2002,7,19,8,Olivier Panis,0
09 JUN 2002,30,7,9,Felipe Massa,0
09 JUN 2002,29,18,10,Takuma Sato,0
09 JUN 2002,27,23,11,Mark Webber,0
09 JUN 2002,4,7,12,Nick Heidfeld,0
09 JUN 2002,5,22,13,Heinz-Harald Frentzen,0
09 JUN 2002,26,23,14,Alex Yoong,0
09 JUN 2002,14,5,15,Jenson Button,0
09 JUN 2002,15,8,NC,Juan Pablo Montoya,0
09 JUN 2002,31,25,NC,Allan McNish,0
09 JUN 2002,11,20,NC,Eddie Irvine,0
09 JUN 2002,28,25,NC,Mika Salo,0
09 JUN 2002,23,20,NC,Pedro de la Rosa,0
09 JUN 2002,21,22,NC,Enrique Bernoldi,0
09 JUN 2002,19,19,NC,Jacques Villeneuve,0
23 JUN 2002,3,1,1,Rubens Barrichello,10
23 JUN 2002,1,1,2,Michael Schumacher,6
23 JUN 2002,6,4,3,Kimi Räikkönen,4
23 JUN 2002,18,8,4,Ralf Schumacher,3
23 JUN 2002,14,5,5,Jenson Button,2
23 JUN 2002,30,7,6,Felipe Massa,1
23 JUN 2002,4,7,7,Nick Heidfeld,0
23 JUN 2002,16,5,8,Jarno Trulli,0
23 JUN 2002,7,19,9,Olivier Panis,0
23 JUN 2002,21,22,10,Enrique Bernoldi,0
23 JUN 2002,23,20,11,Pedro de la Rosa,0
23 JUN 2002,19,19,12,Jacques Villeneuve,0
23 JUN 2002,5,22,13,Heinz-Harald Frentzen,0
23 JUN 2002,31,25,14,Allan McNish,0
23 JUN 2002,27,23,15,Mark Webber,0
23 JUN 2002,29,18,16,Takuma Sato,0
23 JUN 2002,28,25,NC,Mika Salo,0
23 JUN 2002,26,23,NC,Alex Yoong,0
23 JUN 2002,11,20,NC,Eddie Irvine,0
23 JUN 2002,15,8,NC,Juan Pablo Montoya,0
23 JUN 2002,2,4,NC,David Coulthard,0
23 JUN 2002,13,18,NC,Giancarlo Fisichella,0
07 JUL 2002,1,1,1,Michael Schumacher,10
07 JUL 2002,3,1,2,Rubens Barrichello,6
07 JUL 2002,15,8,3,Juan Pablo Montoya,4
07 JUL 2002,19,19,4,Jacques Villeneuve,3
07 JUL 2002,7,19,5,Olivier Panis,2
07 JUL 2002,4,7,6,Nick Heidfeld,1
07 JUL 2002,13,18,7,Giancarlo Fisichella,0
07 JUL 2002,18,8,8,Ralf Schumacher,0
07 JUL 2002,30,7,9,Felipe Massa,0
07 JUL 2002,2,4,10,David Coulthard,0
07 JUL 2002,23,20,11,Pedro de la Rosa,0
07 JUL 2002,14,5,12,Jenson Button,0
07 JUL 2002,29,18,NC,Takuma Sato,0
07 JUL 2002,6,4,NC,Kimi Räikkönen,0
07 JUL 2002,16,5,NC,Jarno Trulli,0
07 JUL 2002,21,22,NC,Enrique Bernoldi,0
07 JUL 2002,11,20,NC,Eddie Irvine,0
07 JUL 2002,5,22,NC,Heinz-Harald Frentzen,0
07 JUL 2002,28,25,NC,Mika Salo,0
07 JUL 2002,27,23,NC,Mark Webber,0
07 JUL 2002,31,25,NC,Allan McNish,0
21 JUL 2002,1,1,1,Michael Schumacher,10
21 JUL 2002,6,4,2,Kimi Räikkönen,6
21 JUL 2002,2,4,3,David Coulthard,4
21 JUL 2002,15,8,4,Juan Pablo Montoya,3
21 JUL 2002,18,8,5,Ralf Schumacher,2
21 JUL 2002,14,5,6,Jenson Button,1
21 JUL 2002,4,7,7,Nick Heidfeld,0
21 JUL 2002,27,23,8,Mark Webber,0
21 JUL 2002,23,20,9,Pedro de la Rosa,0
21 JUL 2002,26,23,10,Alex Yoong,0
21 JUL 2002,31,25,11,Allan McNish,0
21 JUL 2002,11,20,NC,Eddie Irvine,0
21 JUL 2002,16,5,NC,Jarno Trulli,0
21 JUL 2002,30,7,NC,Felipe Massa,0
21 JUL 2002,28,25,NC,Mika Salo,0
21 JUL 2002,19,19,NC,Jacques Villeneuve,0
21 JUL 2002,7,19,NC,Olivier Panis,0
21 JUL 2002,29,18,NC,Takuma Sato,0
21 JUL 2002,3,1,NC,Rubens Barrichello,0
28 JUL 2002,1,1,1,Michael Schumacher,10
28 JUL 2002,15,8,2,Juan Pablo Montoya,6
28 JUL 2002,18,8,3,Ralf Schumacher,4
28 JUL 2002,3,1,4,Rubens Barrichello,3
28 JUL 2002,2,4,5,David Coulthard,2
28 JUL 2002,4,7,6,Nick Heidfeld,1
28 JUL 2002,30,7,7,Felipe Massa,0
28 JUL 2002,29,18,8,Takuma Sato,0
28 JUL 2002,28,25,9,Mika Salo,0
28 JUL 2002,13,18,NC,Giancarlo Fisichella,0
28 JUL 2002,6,4,NC,Kimi Räikkönen,0
28 JUL 2002,11,20,NC,Eddie Irvine,0
28 JUL 2002,21,22,NC,Enrique Bernoldi,0
28 JUL 2002,7,19,NC,Olivier Panis,0
28 JUL 2002,16,5,NC,Jarno Trulli,0
28 JUL 2002,19,19,NC,Jacques Villeneuve,0
28 JUL 2002,14,5,NC,Jenson Button,0
28 JUL 2002,31,25,NC,Allan McNish,0
28 JUL 2002,27,23,NC,Mark Webber,0
28 JUL 2002,5,22,NC,Heinz-Harald Frentzen,0
28 JUL 2002,23,20,NC,Pedro de la Rosa,0
18 AUG 2002,3,1,1,Rubens Barrichello,10
18 AUG 2002,1,1,2,Michael Schumacher,6
18 AUG 2002,18,8,3,Ralf Schumacher,4
18 AUG 2002,6,4,4,Kimi Räikkönen,3
18 AUG 2002,2,4,5,David Coulthard,2
18 AUG 2002,13,18,6,Giancarlo Fisichella,1
18 AUG 2002,30,7,7,Felipe Massa,0
18 AUG 2002,16,5,8,Jarno Trulli,0
18 AUG 2002,4,7,9,Nick Heidfeld,0
18 AUG 2002,29,18,10,Takuma Sato,0
18 AUG 2002,15,8,11,Juan Pablo Montoya,0
18 AUG 2002,7,19,12,Olivier Panis,0
18 AUG 2002,23,20,13,Pedro de la Rosa,0
18 AUG 2002,31,25,14,Allan McNish,0
18 AUG 2002,28,25,15,Mika Salo,0
18 AUG 2002,27,23,16,Mark Webber,0
18 AUG 2002,32,23,NC,Anthony Davidson,0
18 AUG 2002,14,5,NC,Jenson Button,0
18 AUG 2002,11,20,NC,Eddie Irvine,0
18 AUG 2002,19,19,NC,Jacques Villeneuve,0
01 SEP 2002,1,1,1,Michael Schumacher,10
01 SEP 2002,3,1,2,Rubens Barrichello,6
01 SEP 2002,15,8,3,Juan Pablo Montoya,4
01 SEP 2002,2,4,4,David Coulthard,3
01 SEP 2002,18,8,5,Ralf Schumacher,2
01 SEP 2002,11,20,6,Eddie Irvine,1
01 SEP 2002,28,25,7,Mika Salo,0
01 SEP 2002,19,19,8,Jacques Villeneuve,0
01 SEP 2002,31,25,9,Allan McNish,0
01 SEP 2002,4,7,10,Nick Heidfeld,0
01 SEP 2002,29,18,11,Takuma Sato,0
01 SEP 2002,7,19,12,Olivier Panis,0
01 SEP 2002,13,18,NC,Giancarlo Fisichella,0
01 SEP 2002,23,20,NC,Pedro de la Rosa,0
01 SEP 2002,30,7,NC,Felipe Massa,0
01 SEP 2002,6,4,NC,Kimi Räikkönen,0
01 SEP 2002,16,5,NC,Jarno Trulli,0
01 SEP 2002,32,23,NC,Anthony Davidson,0
01 SEP 2002,14,5,NC,Jenson Button,0
01 SEP 2002,27,23,NC,Mark Webber,0
15 SEP 2002,3,1,1,Rubens Barrichello,10
15 SEP 2002,1,1,2,Michael Schumacher,6
15 SEP 2002,11,20,3,Eddie Irvine,4
15 SEP 2002,16,5,4,Jarno Trulli,3
15 SEP 2002,14,5,5,Jenson Button,2
15 SEP 2002,7,19,6,Olivier Panis,1
15 SEP 2002,2,4,7,David Coulthard,0
15 SEP 2002,13,18,8,Giancarlo Fisichella,0
15 SEP 2002,19,19,9,Jacques Villeneuve,0
15 SEP 2002,4,7,10,Nick Heidfeld,0
15 SEP 2002,28,25,11,Mika Salo,0
15 SEP 2002,29,18,12,Takuma Sato,0
15 SEP 2002,26,23,13,Alex Yoong,0
15 SEP 2002,15,8,NC,Juan Pablo Montoya,0
15 SEP 2002,6,4,NC,Kimi Räikkönen,0
15 SEP 2002,27,23,NC,Mark Webber,0
15 SEP 2002,30,7,NC,Felipe Massa,0
15 SEP 2002,23,20,NC,Pedro de la Rosa,0
15 SEP 2002,31,25,NC,Allan McNish,0
15 SEP 2002,18,8,NC,Ralf Schumacher,0
29 SEP 2002,3,1,1,Rubens Barrichello,10
29 SEP 2002,1,1,2,Michael Schumacher,6
29 SEP 2002,2,4,3,David Coulthard,4
29 SEP 2002,15,8,4,Juan Pablo Montoya,3
29 SEP 2002,16,5,5,Jarno Trulli,2
29 SEP 2002,19,19,6,Jacques Villeneuve,1
29 SEP 2002,13,18,7,Giancarlo Fisichella,0
29 SEP 2002,14,5,8,Jenson Button,0
29 SEP 2002,4,7,9,Nick Heidfeld,0
29 SEP 2002,11,20,10,Eddie Irvine,0
29 SEP 2002,29,18,11,Takuma Sato,0
29 SEP 2002,7,19,12,Olivier Panis,0
29 SEP 2002,5,7,13,Heinz-Harald Frentzen,0
29 SEP 2002,28,25,14,Mika Salo,0
29 SEP 2002,31,25,15,Allan McNish,0
29 SEP 2002,18,8,16,Ralf Schumacher,0
29 SEP 2002,6,4,NC,Kimi Räikkönen,0
29 SEP 2002,26,23,NC,Alex Yoong,0
29 SEP 2002,27,23,NC,Mark Webber,0
29 SEP 2002,23,20,NC,Pedro de la Rosa,0
13 OCT 2002,1,1,1,Michael Schumacher,10
13 OCT 2002,3,1,2,Rubens Barrichello,6
13 OCT 2002,6,4,3,Kimi Räikkönen,4
13 OCT 2002,15,8,4,Juan Pablo Montoya,3
13 OCT 2002,29,18,5,Takuma Sato,2
13 OCT 2002,14,5,6,Jenson Button,1
13 OCT 2002,4,7,7,Nick Heidfeld,0
13 OCT 2002,28,25,8,Mika Salo,0
13 OCT 2002,11,20,9,Eddie Irvine,0
13 OCT 2002,27,23,10,Mark Webber,0
13 OCT 2002,18,8,11,Ralf Schumacher,0
13 OCT 2002,23,20,NC,Pedro de la Rosa,0
13 OCT 2002,13,18,NC,Giancarlo Fisichella,0
13 OCT 2002,16,5,NC,Jarno Trulli,0
13 OCT 2002,19,19,NC,Jacques Villeneuve,0
13 OCT 2002,26,23,NC,Alex Yoong,0
13 OCT 2002,7,19,NC,Olivier Panis,0
13 OCT 2002,2,4,NC,David Coulthard,0
13 OCT 2002,30,7,NC,Felipe Massa,0
09 MAR 2003,2,4,1,David Coulthard,10
09 MAR 2003,15,8,2,Juan Pablo Montoya,8
09 MAR 2003,6,4,3,Kimi Räikkönen,6
09 MAR 2003,1,1,4,Michael Schumacher,5
09 MAR 2003,16,5,5,Jarno Trulli,4
09 MAR 2003,5,7,6,Heinz-Harald Frentzen,3
09 MAR 2003,12,5,7,Fernando Alonso,2
09 MAR 2003,18,8,8,Ralf Schumacher,1
09 MAR 2003,19,19,9,Jacques Villeneuve,0
09 MAR 2003,14,19,10,Jenson Button,0
09 MAR 2003,10,23,11,Jos Verstappen,0
09 MAR 2003,13,18,12,Giancarlo Fisichella,0
09 MAR 2003,33,20,13,Antonio Pizzonia,0
09 MAR 2003,7,25,NC,Olivier Panis,0
09 MAR 2003,4,7,NC,Nick Heidfeld,0
09 MAR 2003,34,23,NC,Justin Wilson,0
09 MAR 2003,27,20,NC,Mark Webber,0
09 MAR 2003,35,25,NC,Cristiano da Matta,0
09 MAR 2003,36,18,NC,Ralph Firman,0
09 MAR 2003,3,1,NC,Rubens Barrichello,0
23 MAR 2003,6,4,1,Kimi Räikkönen,10
23 MAR 2003,3,1,2,Rubens Barrichello,8
23 MAR 2003,12,5,3,Fernando Alonso,6
23 MAR 2003,18,8,4,Ralf Schumacher,5
23 MAR 2003,16,5,5,Jarno Trulli,4
23 MAR 2003,1,1,6,Michael Schumacher,3
23 MAR 2003,14,19,7,Jenson Button,2
23 MAR 2003,4,7,8,Nick Heidfeld,1
23 MAR 2003,5,7,9,Heinz-Harald Frentzen,0
23 MAR 2003,36,18,10,Ralph Firman,0
23 MAR 2003,35,25,11,Cristiano da Matta,0
23 MAR 2003,15,8,12,Juan Pablo Montoya,0
23 MAR 2003,10,23,13,Jos Verstappen,0
23 MAR 2003,33,20,NC,Antonio Pizzonia,0
23 MAR 2003,34,23,NC,Justin Wilson,0
23 MAR 2003,27,20,NC,Mark Webber,0
23 MAR 2003,7,25,NC,Olivier Panis,0
23 MAR 2003,2,4,NC,David Coulthard,0
23 MAR 2003,13,18,NC,Giancarlo Fisichella,0
23 MAR 2003,19,19,NC,Jacques Villeneuve,0
06 APR 2003,13,18,1,Giancarlo Fisichella,10
06 APR 2003,6,4,2,Kimi Räikkönen,8
06 APR 2003,12,5,3,Fernando Alonso,6
06 APR 2003,2,4,4,David Coulthard,5
06 APR 2003,5,7,5,Heinz-Harald Frentzen,4
06 APR 2003,19,19,6,Jacques Villeneuve,3
06 APR 2003,18,8,7,Ralf Schumacher,2
06 APR 2003,16,5,8,Jarno Trulli,1
06 APR 2003,27,20,9,Mark Webber,0
06 APR 2003,35,25,10,Cristiano da Matta,0
06 APR 2003,3,1,NC,Rubens Barrichello,0
06 APR 2003,14,19,NC,Jenson Button,0
06 APR 2003,10,23,NC,Jos Verstappen,0
06 APR 2003,1,1,NC,Michael Schumacher,0
06 APR 2003,15,8,NC,Juan Pablo Montoya,0
06 APR 2003,33,20,NC,Antonio Pizzonia,0
06 APR 2003,7,25,NC,Olivier Panis,0
06 APR 2003,36,18,NC,Ralph Firman,0
06 APR 2003,34,23,NC,Justin Wilson,0
06 APR 2003,4,7,NC,Nick Heidfeld,0
20 APR 2003,1,1,1,Michael Schumacher,10
20 APR 2003,6,4,2,Kimi Räikkönen,8
20 APR 2003,3,1,3,Rubens Barrichello,6
20 APR 2003,18,8,4,Ralf Schumacher,5
20 APR 2003,2,4,5,David Coulthard,4
20 APR 2003,12,5,6,Fernando Alonso,3
20 APR 2003,15,8,7,Juan Pablo Montoya,2
20 APR 2003,14,19,8,Jenson Button,1
20 APR 2003,7,25,9,Olivier Panis,0
20 APR 2003,4,7,10,Nick Heidfeld,0
20 APR 2003,5,7,11,Heinz-Harald Frentzen,0
20 APR 2003,35,25,12,Cristiano da Matta,0
20 APR 2003,16,5,13,Jarno Trulli,0
20 APR 2003,33,20,14,Antonio Pizzonia,0
20 APR 2003,13,18,15,Giancarlo Fisichella,0
20 APR 2003,27,20,NC,Mark Webber,0
20 APR 2003,36,18,NC,Ralph Firman,0
20 APR 2003,10,23,NC,Jos Verstappen,0
20 APR 2003,34,23,NC,Justin Wilson,0
20 APR 2003,19,19,NC,Jacques Villeneuve,0
04 MAY 2003,1,1,1,Michael Schumacher,10
04 MAY 2003,12,5,2,Fernando Alonso,8
04 MAY 2003,3,1,3,Rubens Barrichello,6
04 MAY 2003,15,8,4,Juan Pablo Montoya,5
04 MAY 2003,18,8,5,Ralf Schumacher,4
04 MAY 2003,35,25,6,Cristiano da Matta,3
04 MAY 2003,27,20,7,Mark Webber,2
04 MAY 2003,36,18,8,Ralph Firman,1
04 MAY 2003,14,19,9,Jenson Button,0
04 MAY 2003,4,7,10,Nick Heidfeld,0
04 MAY 2003,34,23,11,Justin Wilson,0
04 MAY 2003,10,23,12,Jos Verstappen,0
04 MAY 2003,13,18,NC,Giancarlo Fisichella,0
04 MAY 2003,7,25,NC,Olivier Panis,0
04 MAY 2003,5,7,NC,Heinz-Harald Frentzen,0
04 MAY 2003,2,4,NC,David Coulthard,0
04 MAY 2003,19,19,NC,Jacques Villeneuve,0
04 MAY 2003,16,5,NC,Jarno Trulli,0
04 MAY 2003,33,20,NC,Antonio Pizzonia,0
04 MAY 2003,6,4,NC,Kimi Räikkönen,0
18 MAY 2003,1,1,1,Michael Schumacher,10
18 MAY 2003,6,4,2,Kimi Räikkönen,8
18 MAY 2003,3,1,3,Rubens Barrichello,6
18 MAY 2003,14,19,4,Jenson Button,5
18 MAY 2003,2,4,5,David Coulthard,4
18 MAY 2003,18,8,6,Ralf Schumacher,3
18 MAY 2003,27,20,7,Mark Webber,2
18 MAY 2003,16,5,8,Jarno Trulli,1
18 MAY 2003,33,20,9,Antonio Pizzonia,0
18 MAY 2003,35,25,10,Cristiano da Matta,0
18 MAY 2003,36,18,11,Ralph Firman,0
18 MAY 2003,19,19,12,Jacques Villeneuve,0
18 MAY 2003,34,23,13,Justin Wilson,0
18 MAY 2003,13,18,NC,Giancarlo Fisichella,0
18 MAY 2003,4,7,NC,Nick Heidfeld,0
18 MAY 2003,12,5,NC,Fernando Alonso,0
18 MAY 2003,15,8,NC,Juan Pablo Montoya,0
18 MAY 2003,7,25,NC,Olivier Panis,0
18 MAY 2003,10,23,NC,Jos Verstappen,0
18 MAY 2003,5,7,NC,Heinz-Harald Frentzen,0
01 JUN 2003,15,8,1,Juan Pablo Montoya,10
01 JUN 2003,6,4,2,Kimi Räikkönen,8
01 JUN 2003,1,1,3,Michael Schumacher,6
01 JUN 2003,18,8,4,Ralf Schumacher,5
01 JUN 2003,12,5,5,Fernando Alonso,4
01 JUN 2003,16,5,6,Jarno Trulli,3
01 JUN 2003,2,4,7,David Coulthard,2
01 JUN 2003,3,1,8,Rubens Barrichello,1
01 JUN 2003,35,25,9,Cristiano da Matta,0
01 JUN 2003,13,18,10,Giancarlo Fisichella,0
01 JUN 2003,4,7,11,Nick Heidfeld,0
01 JUN 2003,36,18,12,Ralph Firman,0
01 JUN 2003,7,25,13,Olivier Panis,0
01 JUN 2003,19,19,NC,Jacques Villeneuve,0
01 JUN 2003,34,23,NC,Justin Wilson,0
01 JUN 2003,10,23,NC,Jos Verstappen,0
01 JUN 2003,27,20,NC,Mark Webber,0
01 JUN 2003,33,20,NC,Antonio Pizzonia,0
01 JUN 2003,5,7,NC,Heinz-Harald Frentzen,0
15 JUN 2003,1,1,1,Michael Schumacher,10
15 JUN 2003,18,8,2,Ralf Schumacher,8
15 JUN 2003,15,8,3,Juan Pablo Montoya,6
15 JUN 2003,12,5,4,Fernando Alonso,5
15 JUN 2003,3,1,5,Rubens Barrichello,4
15 JUN 2003,6,4,6,Kimi Räikkönen,3
15 JUN 2003,27,20,7,Mark Webber,2
15 JUN 2003,7,25,8,Olivier Panis,1
15 JUN 2003,10,23,9,Jos Verstappen,0
15 JUN 2003,33,20,10,Antonio Pizzonia,0
15 JUN 2003,35,25,11,Cristiano da Matta,0
15 JUN 2003,34,23,NC,Justin Wilson,0
15 JUN 2003,14,19,NC,Jenson Button,0
15 JUN 2003,2,4,NC,David Coulthard,0
15 JUN 2003,4,7,NC,Nick Heidfeld,0
15 JUN 2003,16,5,NC,Jarno Trulli,0
15 JUN 2003,13,18,NC,Giancarlo Fisichella,0
15 JUN 2003,36,18,NC,Ralph Firman,0
15 JUN 2003,19,19,NC,Jacques Villeneuve,0
15 JUN 2003,5,7,NC,Heinz-Harald Frentzen,0
29 JUN 2003,18,8,1,Ralf Schumacher,10
29 JUN 2003,15,8,2,Juan Pablo Montoya,8
29 JUN 2003,3,1,3,Rubens Barrichello,6
29 JUN 2003,12,5,4,Fernando Alonso,5
29 JUN 2003,1,1,5,Michael Schumacher,4
29 JUN 2003,27,20,6,Mark Webber,3
29 JUN 2003,14,19,7,Jenson Button,2
29 JUN 2003,4,7,8,Nick Heidfeld,1
29 JUN 2003,5,7,9,Heinz-Harald Frentzen,0
29 JUN 2003,33,20,10,Antonio Pizzonia,0
29 JUN 2003,36,18,11,Ralph Firman,0
29 JUN 2003,13,18,12,Giancarlo Fisichella,0
29 JUN 2003,34,23,13,Justin Wilson,0
29 JUN 2003,10,23,14,Jos Verstappen,0
29 JUN 2003,2,4,15,David Coulthard,0
29 JUN 2003,35,25,NC,Cristiano da Matta,0
29 JUN 2003,19,19,NC,Jacques Villeneuve,0
29 JUN 2003,16,5,NC,Jarno Trulli,0
29 JUN 2003,7,25,NC,Olivier Panis,0
29 JUN 2003,6,4,NC,Kimi Räikkönen,0
06 JUL 2003,18,8,1,Ralf Schumacher,10
06 JUL 2003,15,8,2,Juan Pablo Montoya,8
06 JUL 2003,1,1,3,Michael Schumacher,6
06 JUL 2003,6,4,4,Kimi Räikkönen,5
06 JUL 2003,2,4,5,David Coulthard,4
06 JUL 2003,27,20,6,Mark Webber,3
06 JUL 2003,3,1,7,Rubens Barrichello,2
06 JUL 2003,7,25,8,Olivier Panis,1
06 JUL 2003,19,19,9,Jacques Villeneuve,0
06 JUL 2003,33,20,10,Antonio Pizzonia,0
06 JUL 2003,35,25,11,Cristiano da Matta,0
06 JUL 2003,5,7,12,Heinz-Harald Frentzen,0
06 JUL 2003,4,7,13,Nick Heidfeld,0
06 JUL 2003,34,23,14,Justin Wilson,0
06 JUL 2003,36,18,15,Ralph Firman,0
06 JUL 2003,10,23,16,Jos Verstappen,0
06 JUL 2003,16,5,NC,Jarno Trulli,0
06 JUL 2003,12,5,NC,Fernando Alonso,0
06 JUL 2003,13,18,NC,Giancarlo Fisichella,0
06 JUL 2003,14,19,NC,Jenson Button,0
20 JUL 2003,3,1,1,Rubens Barrichello,10
20 JUL 2003,15,8,2,Juan Pablo Montoya,8
20 JUL 2003,6,4,3,Kimi Räikkönen,6
20 JUL 2003,1,1,4,Michael Schumacher,5
20 JUL 2003,2,4,5,David Coulthard,4
20 JUL 2003,16,5,6,Jarno Trulli,3
20 JUL 2003,35,25,7,Cristiano da Matta,2
20 JUL 2003,14,19,8,Jenson Button,1
20 JUL 2003,18,8,9,Ralf Schumacher,0
20 JUL 2003,19,19,10,Jacques Villeneuve,0
20 JUL 2003,7,25,11,Olivier Panis,0
20 JUL 2003,5,7,12,Heinz-Harald Frentzen,0
20 JUL 2003,36,18,13,Ralph Firman,0
20 JUL 2003,27,20,14,Mark Webber,0
20 JUL 2003,10,23,15,Jos Verstappen,0
20 JUL 2003,34,23,16,Justin Wilson,0
20 JUL 2003,4,7,17,Nick Heidfeld,0
20 JUL 2003,12,5,NC,Fernando Alonso,0
20 JUL 2003,13,18,NC,Giancarlo Fisichella,0
20 JUL 2003,33,20,NC,Antonio Pizzonia,0
03 AUG 2003,15,8,1,Juan Pablo Montoya,10
03 AUG 2003,2,4,2,David Coulthard,8
03 AUG 2003,16,5,3,Jarno Trulli,6
03 AUG 2003,12,5,4,Fernando Alonso,5
03 AUG 2003,7,25,5,Olivier Panis,4
03 AUG 2003,35,25,6,Cristiano da Matta,3
03 AUG 2003,1,1,7,Michael Schumacher,2
03 AUG 2003,14,19,8,Jenson Button,1
03 AUG 2003,19,19,9,Jacques Villeneuve,0
03 AUG 2003,4,7,10,Nick Heidfeld,0
03 AUG 2003,27,20,11,Mark Webber,0
03 AUG 2003,37,23,12,Nicolas Kiesa,0
03 AUG 2003,13,18,13,Giancarlo Fisichella,0
03 AUG 2003,10,23,NC,Jos Verstappen,0
03 AUG 2003,34,20,NC,Justin Wilson,0
03 AUG 2003,18,8,NC,Ralf Schumacher,0
03 AUG 2003,5,7,NC,Heinz-Harald Frentzen,0
03 AUG 2003,3,1,NC,Rubens Barrichello,0
03 AUG 2003,6,4,NC,Kimi Räikkönen,0
03 AUG 2003,36,18,NC,Ralph Firman,0
24 AUG 2003,12,5,1,Fernando Alonso,10
24 AUG 2003,6,4,2,Kimi Räikkönen,8
24 AUG 2003,15,8,3,Juan Pablo Montoya,6
24 AUG 2003,18,8,4,Ralf Schumacher,5
24 AUG 2003,2,4,5,David Coulthard,4
24 AUG 2003,27,20,6,Mark Webber,3
24 AUG 2003,16,5,7,Jarno Trulli,2
24 AUG 2003,1,1,8,Michael Schumacher,1
24 AUG 2003,4,7,9,Nick Heidfeld,0
24 AUG 2003,14,19,10,Jenson Button,0
24 AUG 2003,35,25,11,Cristiano da Matta,0
24 AUG 2003,10,23,12,Jos Verstappen,0
24 AUG 2003,37,23,13,Nicolas Kiesa,0
24 AUG 2003,5,7,NC,Heinz-Harald Frentzen,0
24 AUG 2003,34,20,NC,Justin Wilson,0
24 AUG 2003,38,18,NC,Zsolt Baumgartner,0
24 AUG 2003,7,25,NC,Olivier Panis,0
24 AUG 2003,13,18,NC,Giancarlo Fisichella,0
24 AUG 2003,3,1,NC,Rubens Barrichello,0
24 AUG 2003,19,19,NC,Jacques Villeneuve,0
14 SEP 2003,1,1,1,Michael Schumacher,10
14 SEP 2003,15,8,2,Juan Pablo Montoya,8
14 SEP 2003,3,1,3,Rubens Barrichello,6
14 SEP 2003,6,4,4,Kimi Räikkönen,5
14 SEP 2003,39,8,5,Marc Gene,4
14 SEP 2003,19,19,6,Jacques Villeneuve,3
14 SEP 2003,27,20,7,Mark Webber,2
14 SEP 2003,12,5,8,Fernando Alonso,1
14 SEP 2003,4,7,9,Nick Heidfeld,0
14 SEP 2003,13,18,10,Giancarlo Fisichella,0
14 SEP 2003,38,18,11,Zsolt Baumgartner,0
14 SEP 2003,37,23,12,Nicolas Kiesa,0
14 SEP 2003,5,7,13,Heinz-Harald Frentzen,0
14 SEP 2003,2,4,NC,David Coulthard,0
14 SEP 2003,7,25,NC,Olivier Panis,0
14 SEP 2003,10,23,NC,Jos Verstappen,0
14 SEP 2003,14,19,NC,Jenson Button,0
14 SEP 2003,35,25,NC,Cristiano da Matta,0
14 SEP 2003,34,20,NC,Justin Wilson,0
14 SEP 2003,16,5,NC,Jarno Trulli,0
28 SEP 2003,1,1,1,Michael Schumacher,10
28 SEP 2003,6,4,2,Kimi Räikkönen,8
28 SEP 2003,5,7,3,Heinz-Harald Frentzen,6
28 SEP 2003,16,5,4,Jarno Trulli,5
28 SEP 2003,4,7,5,Nick Heidfeld,4
28 SEP 2003,15,8,6,Juan Pablo Montoya,3
28 SEP 2003,13,18,7,Giancarlo Fisichella,2
28 SEP 2003,34,20,8,Justin Wilson,1
28 SEP 2003,35,25,9,Cristiano da Matta,0
28 SEP 2003,10,23,10,Jos Verstappen,0
28 SEP 2003,37,23,11,Nicolas Kiesa,0
28 SEP 2003,19,19,NC,Jacques Villeneuve,0
28 SEP 2003,36,18,NC,Ralph Firman,0
28 SEP 2003,2,4,NC,David Coulthard,0
28 SEP 2003,12,5,NC,Fernando Alonso,0
28 SEP 2003,14,19,NC,Jenson Button,0
28 SEP 2003,7,25,NC,Olivier Panis,0
28 SEP 2003,27,20,NC,Mark Webber,0
28 SEP 2003,18,8,NC,Ralf Schumacher,0
28 SEP 2003,3,1,NC,Rubens Barrichello,0
12 OCT 2003,3,1,1,Rubens Barrichello,10
12 OCT 2003,6,4,2,Kimi Räikkönen,8
12 OCT 2003,2,4,3,David Coulthard,6
12 OCT 2003,14,19,4,Jenson Button,5
12 OCT 2003,16,5,5,Jarno Trulli,4
12 OCT 2003,29,19,6,Takuma Sato,3
12 OCT 2003,35,25,7,Cristiano da Matta,2
12 OCT 2003,1,1,8,Michael Schumacher,1
12 OCT 2003,4,7,9,Nick Heidfeld,0
12 OCT 2003,7,25,10,Olivier Panis,0
12 OCT 2003,27,20,11,Mark Webber,0
12 OCT 2003,18,8,12,Ralf Schumacher,0
12 OCT 2003,34,20,13,Justin Wilson,0
12 OCT 2003,36,18,14,Ralph Firman,0
12 OCT 2003,10,23,15,Jos Verstappen,0
12 OCT 2003,37,23,16,Nicolas Kiesa,0
12 OCT 2003,13,18,NC,Giancarlo Fisichella,0
12 OCT 2003,12,5,NC,Fernando Alonso,0
12 OCT 2003,5,7,NC,Heinz-Harald Frentzen,0
