date,driver_id,team_id,position,driver_name,points,year,round,position_status
2006-07-16,54,18,16,Franck Montagny,0.0,2006,11,CLAS
2006-07-16,14,15,17,Jenson Button,0.0,2006,11,NC
2006-07-16,27,11,18,Mark Webber,0.0,2006,11,NC
2006-07-16,16,12,19,Jarno Trulli,0.0,2006,11,NC
2006-07-16,3,15,20,Rubens Barrichello,0.0,2006,11,NC
2006-07-16,45,17,21,Tiago Monteiro,0.0,2006,11,NC
2006-07-16,29,18,22,Takuma Sato,0.0,2006,11,NC
2006-07-30,1,1,1,Michael Schumacher,10.0,2006,12,CLAS
2006-07-30,30,1,2,Felipe Massa,8.0,2006,12,CLAS
2006-07-30,6,2,3,Kimi Räikkönen,6.0,2006,12,CLAS
2006-07-30,14,15,4,Jenson Button,5.0,2006,12,CLAS
2006-07-30,12,13,5,Fernando Alonso,4.0,2006,12,CLAS
2006-07-30,13,13,6,Giancarlo Fisichella,3.0,2006,12,CLAS
2006-07-30,16,12,7,Jarno Trulli,2.0,2006,12,CLAS
2006-07-30,40,14,8,Christian Klien,1.0,2006,12,CLAS
2006-07-30,18,12,9,Ralf Schumacher,0.0,2006,12,CLAS
2006-07-30,49,16,10,Vitantonio Liuzzi,0.0,2006,12,CLAS
2006-07-30,2,14,11,David Coulthard,0.0,2006,12,CLAS
2006-07-30,52,16,12,Scott Speed,0.0,2006,12,CLAS
2006-07-30,27,11,13,Mark Webber,0.0,2006,12,NC
2006-07-30,29,18,14,Takuma Sato,0.0,2006,12,NC
2006-07-30,19,3,15,Jacques Villeneuve,0.0,2006,12,NC
2006-07-30,3,15,16,Rubens Barrichello,0.0,2006,12,NC
2006-07-30,4,3,17,Nick Heidfeld,0.0,2006,12,NC
2006-07-30,23,2,18,Pedro de la Rosa,0.0,2006,12,NC
2006-07-30,55,18,19,Sakon Yamamoto,0.0,2006,12,NC
2006-07-30,51,11,20,Nico Rosberg,0.0,2006,12,NC
2006-08-06,14,15,1,Jenson Button,10.0,2006,13,CLAS
2006-08-06,23,2,2,Pedro de la Rosa,8.0,2006,13,CLAS
2006-08-06,4,3,3,Nick Heidfeld,6.0,2006,13,CLAS
2006-08-06,3,15,4,Rubens Barrichello,5.0,2006,13,CLAS
2006-08-06,2,14,5,David Coulthard,4.0,2006,13,CLAS
2006-08-06,18,12,6,Ralf Schumacher,3.0,2006,13,CLAS
2006-08-06,30,1,7,Felipe Massa,2.0,2006,13,CLAS
2006-08-06,1,1,8,Michael Schumacher,1.0,2006,13,CLAS
2006-08-06,45,17,9,Tiago Monteiro,0.0,2006,13,CLAS
2006-08-06,47,17,10,Christijan Albers,0.0,2006,13,CLAS
2006-08-06,52,16,11,Scott Speed,0.0,2006,13,CLAS
2006-08-06,16,12,12,Jarno Trulli,0.0,2006,13,CLAS
2006-08-06,29,18,13,Takuma Sato,0.0,2006,13,CLAS
2006-08-06,12,13,14,Fernando Alonso,0.0,2006,13,NC
2006-08-06,6,2,15,Kimi Räikkönen,0.0,2006,13,NC
2006-08-06,49,16,16,Vitantonio Liuzzi,0.0,2006,13,NC
2006-08-06,51,11,17,Nico Rosberg,0.0,2006,13,NC
2006-08-06,13,13,18,Giancarlo Fisichella,0.0,2006,13,NC
2006-08-06,40,14,19,Christian Klien,0.0,2006,13,NC
2006-08-06,27,11,20,Mark Webber,0.0,2006,13,NC
2006-08-06,55,18,21,Sakon Yamamoto,0.0,2006,13,NC
2006-08-27,30,1,1,Felipe Massa,10.0,2006,14,CLAS
2006-08-27,12,13,2,Fernando Alonso,8.0,2006,14,CLAS
2006-08-27,1,1,3,Michael Schumacher,6.0,2006,14,CLAS
2006-08-27,14,15,4,Jenson Button,5.0,2006,14,CLAS
2006-08-27,23,2,5,Pedro de la Rosa,4.0,2006,14,CLAS
2006-08-27,13,13,6,Giancarlo Fisichella,3.0,2006,14,CLAS
2006-08-27,18,12,7,Ralf Schumacher,2.0,2006,14,CLAS
2006-08-27,3,15,8,Rubens Barrichello,1.0,2006,14,CLAS
2006-08-27,16,12,9,Jarno Trulli,0.0,2006,14,CLAS
2006-08-27,27,11,10,Mark Webber,0.0,2006,14,CLAS
2006-08-27,40,14,11,Christian Klien,0.0,2006,14,CLAS
2006-08-27,56,3,12,Robert Kubica,0.0,2006,14,CLAS
2006-08-27,52,16,13,Scott Speed,0.0,2006,14,CLAS
2006-08-27,4,3,14,Nick Heidfeld,0.0,2006,14,CLAS
2006-08-27,2,14,15,David Coulthard,0.0,2006,14,CLAS
2006-08-27,47,17,16,Christijan Albers,0.0,2006,14,NC
2006-08-27,29,18,17,Takuma Sato,0.0,2006,14,NC
2006-08-27,51,11,18,Nico Rosberg,0.0,2006,14,NC
2006-08-27,55,18,19,Sakon Yamamoto,0.0,2006,14,NC
2006-08-27,49,16,20,Vitantonio Liuzzi,0.0,2006,14,NC
2006-08-27,6,2,21,Kimi Räikkönen,0.0,2006,14,NC
2006-08-27,45,17,22,Tiago Monteiro,0.0,2006,14,NC
2006-09-10,1,1,1,Michael Schumacher,10.0,2006,15,CLAS
2006-09-10,6,2,2,Kimi Räikkönen,8.0,2006,15,CLAS
2006-09-10,56,3,3,Robert Kubica,6.0,2006,15,CLAS
2006-09-10,13,13,4,Giancarlo Fisichella,5.0,2006,15,CLAS
2006-09-10,14,15,5,Jenson Button,4.0,2006,15,CLAS
2006-09-10,3,15,6,Rubens Barrichello,3.0,2006,15,CLAS
2006-09-10,16,12,7,Jarno Trulli,2.0,2006,15,CLAS
2006-09-10,4,3,8,Nick Heidfeld,1.0,2006,15,CLAS
2006-09-10,30,1,9,Felipe Massa,0.0,2006,15,CLAS
2006-09-10,27,11,10,Mark Webber,0.0,2006,15,CLAS
2006-09-10,40,14,11,Christian Klien,0.0,2006,15,CLAS
2006-09-10,2,14,12,David Coulthard,0.0,2006,15,CLAS
2006-09-10,52,16,13,Scott Speed,0.0,2006,15,CLAS
2006-09-10,49,16,14,Vitantonio Liuzzi,0.0,2006,15,CLAS
2006-09-10,18,12,15,Ralf Schumacher,0.0,2006,15,CLAS
2006-09-10,29,18,16,Takuma Sato,0.0,2006,15,CLAS
2006-09-10,47,17,17,Christijan Albers,0.0,2006,15,CLAS
2006-09-10,45,17,18,Tiago Monteiro,0.0,2006,15,NC
2006-09-10,12,13,19,Fernando Alonso,0.0,2006,15,NC
2006-09-10,23,2,20,Pedro de la Rosa,0.0,2006,15,NC
2006-09-10,55,18,21,Sakon Yamamoto,0.0,2006,15,NC
2006-09-10,51,11,22,Nico Rosberg,0.0,2006,15,NC
2006-10-01,1,1,1,Michael Schumacher,10.0,2006,16,CLAS
2006-10-01,12,13,2,Fernando Alonso,8.0,2006,16,CLAS
2006-10-01,13,13,3,Giancarlo Fisichella,6.0,2006,16,CLAS
2006-10-01,14,15,4,Jenson Button,5.0,2006,16,CLAS
2006-10-01,23,2,5,Pedro de la Rosa,4.0,2006,16,CLAS
2006-10-01,3,15,6,Rubens Barrichello,3.0,2006,16,CLAS
2006-10-01,4,3,7,Nick Heidfeld,2.0,2006,16,CLAS
2006-10-01,27,11,8,Mark Webber,1.0,2006,16,CLAS
2006-10-01,2,14,9,David Coulthard,0.0,2006,16,CLAS
2006-10-01,49,16,10,Vitantonio Liuzzi,0.0,2006,16,CLAS
2006-10-01,51,11,11,Nico Rosberg,0.0,2006,16,CLAS
2006-10-01,50,14,12,Robert Doornbos,0.0,2006,16,CLAS
2006-10-01,56,3,13,Robert Kubica,0.0,2006,16,CLAS
2006-10-01,52,16,14,Scott Speed,0.0,2006,16,CLAS
2006-10-01,47,17,15,Christijan Albers,0.0,2006,16,CLAS
2006-10-01,55,18,16,Sakon Yamamoto,0.0,2006,16,CLAS
2006-10-01,18,12,17,Ralf Schumacher,0.0,2006,16,NC
2006-10-01,30,1,18,Felipe Massa,0.0,2006,16,NC
2006-10-01,16,12,19,Jarno Trulli,0.0,2006,16,NC
2006-10-01,45,17,20,Tiago Monteiro,0.0,2006,16,NC
2006-10-01,6,2,21,Kimi Räikkönen,0.0,2006,16,NC
2006-10-08,12,13,1,Fernando Alonso,10.0,2006,17,CLAS
2006-10-08,30,1,2,Felipe Massa,8.0,2006,17,CLAS
2006-10-08,13,13,3,Giancarlo Fisichella,6.0,2006,17,CLAS
2006-10-08,14,15,4,Jenson Button,5.0,2006,17,CLAS
2006-10-08,6,2,5,Kimi Räikkönen,4.0,2006,17,CLAS
2006-10-08,16,12,6,Jarno Trulli,3.0,2006,17,CLAS
2006-10-08,18,12,7,Ralf Schumacher,2.0,2006,17,CLAS
2006-10-08,4,3,8,Nick Heidfeld,1.0,2006,17,CLAS
2006-10-08,56,3,9,Robert Kubica,0.0,2006,17,CLAS
2006-10-08,51,11,10,Nico Rosberg,0.0,2006,17,CLAS
2006-10-08,23,2,11,Pedro de la Rosa,0.0,2006,17,CLAS
2006-10-08,3,15,12,Rubens Barrichello,0.0,2006,17,CLAS
2006-10-08,50,14,13,Robert Doornbos,0.0,2006,17,CLAS
2006-10-08,49,16,14,Vitantonio Liuzzi,0.0,2006,17,CLAS
2006-10-08,29,18,15,Takuma Sato,0.0,2006,17,CLAS
2006-10-08,45,17,16,Tiago Monteiro,0.0,2006,17,CLAS
2006-10-08,55,18,17,Sakon Yamamoto,0.0,2006,17,CLAS
2006-10-08,52,16,18,Scott Speed,0.0,2006,17,CLAS
2006-10-08,27,11,19,Mark Webber,0.0,2006,17,NC
2006-10-08,1,1,20,Michael Schumacher,0.0,2006,17,NC
2006-10-08,2,14,21,David Coulthard,0.0,2006,17,NC
2006-10-08,47,17,22,Christijan Albers,0.0,2006,17,NC
2006-10-22,30,1,1,Felipe Massa,10.0,2006,18,CLAS
2006-10-22,12,13,2,Fernando Alonso,8.0,2006,18,CLAS
2006-10-22,14,15,3,Jenson Button,6.0,2006,18,CLAS
2006-10-22,1,1,4,Michael Schumacher,5.0,2006,18,CLAS
2006-10-22,6,2,5,Kimi Räikkönen,4.0,2006,18,CLAS
2006-10-22,13,13,6,Giancarlo Fisichella,3.0,2006,18,CLAS
2006-10-22,3,15,7,Rubens Barrichello,2.0,2006,18,CLAS
2006-10-22,23,2,8,Pedro de la Rosa,1.0,2006,18,CLAS
2006-10-22,56,3,9,Robert Kubica,0.0,2006,18,CLAS
2006-10-22,29,18,10,Takuma Sato,0.0,2006,18,CLAS
2006-10-22,52,16,11,Scott Speed,0.0,2006,18,CLAS
2006-10-22,50,14,12,Robert Doornbos,0.0,2006,18,CLAS
2006-10-22,49,16,13,Vitantonio Liuzzi,0.0,2006,18,CLAS
2006-10-22,47,17,14,Christijan Albers,0.0,2006,18,CLAS
2006-10-22,45,17,15,Tiago Monteiro,0.0,2006,18,CLAS
2006-10-22,55,18,16,Sakon Yamamoto,0.0,2006,18,CLAS
2006-10-22,4,3,17,Nick Heidfeld,0.0,2006,18,CLAS
2006-10-22,2,14,18,David Coulthard,0.0,2006,18,NC
2006-10-22,16,12,19,Jarno Trulli,0.0,2006,18,NC
2006-10-22,18,12,20,Ralf Schumacher,0.0,2006,18,NC
2006-10-22,27,11,21,Mark Webber,0.0,2006,18,NC
2006-10-22,51,11,22,Nico Rosberg,0.0,2006,18,NC
2007-03-18,6,1,1,Kimi Räikkönen,10.0,2007,1,CLAS
2007-03-18,12,2,2,Fernando Alonso,8.0,2007,1,CLAS
2007-03-18,57,2,3,Lewis Hamilton,6.0,2007,1,CLAS
2007-03-18,4,3,4,Nick Heidfeld,5.0,2007,1,CLAS
2007-03-18,13,13,5,Giancarlo Fisichella,4.0,2007,1,CLAS
2007-03-18,30,1,6,Felipe Massa,3.0,2007,1,CLAS
2007-03-18,51,11,7,Nico Rosberg,2.0,2007,1,CLAS
2007-03-18,18,12,8,Ralf Schumacher,1.0,2007,1,CLAS
2007-03-18,16,12,9,Jarno Trulli,0.0,2007,1,CLAS
2007-03-18,58,13,10,Heikki Kovalainen,0.0,2007,1,CLAS
2007-03-18,3,15,11,Rubens Barrichello,0.0,2007,1,CLAS
2007-03-18,29,18,12,Takuma Sato,0.0,2007,1,CLAS
2007-03-18,27,14,13,Mark Webber,0.0,2007,1,CLAS
2007-03-18,49,16,14,Vitantonio Liuzzi,0.0,2007,1,CLAS
2007-03-18,14,15,15,Jenson Button,0.0,2007,1,CLAS
2007-03-18,32,18,16,Anthony Davidson,0.0,2007,1,CLAS
2007-03-18,59,19,17,Adrian Sutil,0.0,2007,1,CLAS
2007-03-18,48,11,18,Alexander Wurz,0.0,2007,1,NC
2007-03-18,2,14,19,David Coulthard,0.0,2007,1,NC
2007-03-18,56,3,20,Robert Kubica,0.0,2007,1,NC
2007-03-18,52,16,21,Scott Speed,0.0,2007,1,NC
2007-03-18,47,19,22,Christijan Albers,0.0,2007,1,NC
2007-04-08,12,2,1,Fernando Alonso,10.0,2007,2,CLAS
2007-04-08,57,2,2,Lewis Hamilton,8.0,2007,2,CLAS
2007-04-08,6,1,3,Kimi Räikkönen,6.0,2007,2,CLAS
2007-04-08,4,3,4,Nick Heidfeld,5.0,2007,2,CLAS
2007-04-08,30,1,5,Felipe Massa,4.0,2007,2,CLAS
2007-04-08,13,13,6,Giancarlo Fisichella,3.0,2007,2,CLAS
2007-04-08,16,12,7,Jarno Trulli,2.0,2007,2,CLAS
2007-04-08,58,13,8,Heikki Kovalainen,1.0,2007,2,CLAS
2007-04-08,48,11,9,Alexander Wurz,0.0,2007,2,CLAS
2007-04-08,27,14,10,Mark Webber,0.0,2007,2,CLAS
2007-04-08,3,15,11,Rubens Barrichello,0.0,2007,2,CLAS
2007-04-08,14,15,12,Jenson Button,0.0,2007,2,CLAS
2007-04-08,29,18,13,Takuma Sato,0.0,2007,2,CLAS
2007-04-08,52,16,14,Scott Speed,0.0,2007,2,CLAS
2007-04-08,18,12,15,Ralf Schumacher,0.0,2007,2,CLAS
2007-04-08,32,18,16,Anthony Davidson,0.0,2007,2,CLAS
2007-04-08,49,16,17,Vitantonio Liuzzi,0.0,2007,2,CLAS
2007-04-08,56,3,18,Robert Kubica,0.0,2007,2,CLAS
2007-04-08,51,11,19,Nico Rosberg,0.0,2007,2,NC
2007-04-08,2,14,20,David Coulthard,0.0,2007,2,NC
2007-04-08,47,19,21,Christijan Albers,0.0,2007,2,NC
2007-04-08,59,19,22,Adrian Sutil,0.0,2007,2,NC
2007-04-15,30,1,1,Felipe Massa,10.0,2007,3,CLAS
2007-04-15,57,2,2,Lewis Hamilton,8.0,2007,3,CLAS
2007-04-15,6,1,3,Kimi Räikkönen,6.0,2007,3,CLAS
2007-04-15,4,3,4,Nick Heidfeld,5.0,2007,3,CLAS
2007-04-15,12,2,5,Fernando Alonso,4.0,2007,3,CLAS
2007-04-15,56,3,6,Robert Kubica,3.0,2007,3,CLAS
2007-04-15,16,12,7,Jarno Trulli,2.0,2007,3,CLAS
2007-04-15,13,13,8,Giancarlo Fisichella,1.0,2007,3,CLAS
2007-04-15,58,13,9,Heikki Kovalainen,0.0,2007,3,CLAS
2007-04-15,51,11,10,Nico Rosberg,0.0,2007,3,CLAS
2007-04-15,48,11,11,Alexander Wurz,0.0,2007,3,CLAS
2007-04-15,18,12,12,Ralf Schumacher,0.0,2007,3,CLAS
2007-04-15,3,15,13,Rubens Barrichello,0.0,2007,3,CLAS
2007-04-15,47,19,14,Christijan Albers,0.0,2007,3,CLAS
2007-04-15,59,19,15,Adrian Sutil,0.0,2007,3,CLAS
2007-04-15,32,18,16,Anthony Davidson,0.0,2007,3,CLAS
2007-04-15,27,14,17,Mark Webber,0.0,2007,3,NC
2007-04-15,2,14,18,David Coulthard,0.0,2007,3,NC
2007-04-15,29,18,19,Takuma Sato,0.0,2007,3,NC
2007-04-15,49,16,20,Vitantonio Liuzzi,0.0,2007,3,NC
2007-04-15,14,15,21,Jenson Button,0.0,2007,3,NC
2007-04-15,52,16,22,Scott Speed,0.0,2007,3,NC
2007-05-13,30,1,1,Felipe Massa,10.0,2007,4,CLAS
2007-05-13,57,2,2,Lewis Hamilton,8.0,2007,4,CLAS
2007-05-13,12,2,3,Fernando Alonso,6.0,2007,4,CLAS
2007-05-13,56,3,4,Robert Kubica,5.0,2007,4,CLAS
2007-05-13,2,14,5,David Coulthard,4.0,2007,4,CLAS
2007-05-13,51,11,6,Nico Rosberg,3.0,2007,4,CLAS
2007-05-13,58,13,7,Heikki Kovalainen,2.0,2007,4,CLAS
2007-05-13,29,18,8,Takuma Sato,1.0,2007,4,CLAS
2007-05-13,13,13,9,Giancarlo Fisichella,0.0,2007,4,CLAS
2007-05-13,3,15,10,Rubens Barrichello,0.0,2007,4,CLAS
2007-05-13,32,18,11,Anthony Davidson,0.0,2007,4,CLAS
2007-05-13,14,15,12,Jenson Button,0.0,2007,4,CLAS
2007-05-13,59,19,13,Adrian Sutil,0.0,2007,4,CLAS
2007-05-13,47,19,14,Christijan Albers,0.0,2007,4,CLAS
2007-05-13,4,3,15,Nick Heidfeld,0.0,2007,4,NC
2007-05-13,18,12,16,Ralf Schumacher,0.0,2007,4,NC
2007-05-13,49,16,17,Vitantonio Liuzzi,0.0,2007,4,NC
2007-05-13,52,16,18,Scott Speed,0.0,2007,4,NC
2007-05-13,6,1,19,Kimi Räikkönen,0.0,2007,4,NC
2007-05-13,16,12,20,Jarno Trulli,0.0,2007,4,NC
2007-05-13,27,14,21,Mark Webber,0.0,2007,4,NC
2007-05-13,48,11,22,Alexander Wurz,0.0,2007,4,NC
2007-05-27,12,2,1,Fernando Alonso,10.0,2007,5,CLAS
2007-05-27,57,2,2,Lewis Hamilton,8.0,2007,5,CLAS
2007-05-27,30,1,3,Felipe Massa,6.0,2007,5,CLAS
2007-05-27,13,13,4,Giancarlo Fisichella,5.0,2007,5,CLAS
2007-05-27,56,3,5,Robert Kubica,4.0,2007,5,CLAS
2007-05-27,4,3,6,Nick Heidfeld,3.0,2007,5,CLAS
2007-05-27,48,11,7,Alexander Wurz,2.0,2007,5,CLAS
2007-05-27,6,1,8,Kimi Räikkönen,1.0,2007,5,CLAS
2007-05-27,52,16,9,Scott Speed,0.0,2007,5,CLAS
2007-05-27,3,15,10,Rubens Barrichello,0.0,2007,5,CLAS
2007-05-27,14,15,11,Jenson Button,0.0,2007,5,CLAS
2007-05-27,51,11,12,Nico Rosberg,0.0,2007,5,CLAS
2007-05-27,58,13,13,Heikki Kovalainen,0.0,2007,5,CLAS
2007-05-27,2,14,14,David Coulthard,0.0,2007,5,CLAS
2007-05-27,16,12,15,Jarno Trulli,0.0,2007,5,CLAS
2007-05-27,18,12,16,Ralf Schumacher,0.0,2007,5,CLAS
2007-05-27,29,18,17,Takuma Sato,0.0,2007,5,CLAS
2007-05-27,32,18,18,Anthony Davidson,0.0,2007,5,CLAS
2007-05-27,47,19,19,Christijan Albers,0.0,2007,5,CLAS
2007-05-27,59,19,20,Adrian Sutil,0.0,2007,5,NC
2007-05-27,27,14,21,Mark Webber,0.0,2007,5,NC
2007-05-27,49,16,22,Vitantonio Liuzzi,0.0,2007,5,NC
2007-06-10,57,2,1,Lewis Hamilton,10.0,2007,6,CLAS
2007-06-10,4,3,2,Nick Heidfeld,8.0,2007,6,CLAS
2007-06-10,48,11,3,Alexander Wurz,6.0,2007,6,CLAS
2007-06-10,58,13,4,Heikki Kovalainen,5.0,2007,6,CLAS
2007-06-10,6,1,5,Kimi Räikkönen,4.0,2007,6,CLAS
2007-06-10,29,18,6,Takuma Sato,3.0,2007,6,CLAS
2007-06-10,12,2,7,Fernando Alonso,2.0,2007,6,CLAS
2007-06-10,18,12,8,Ralf Schumacher,1.0,2007,6,CLAS
2007-06-10,27,14,9,Mark Webber,0.0,2007,6,CLAS
2007-06-10,51,11,10,Nico Rosberg,0.0,2007,6,CLAS
2007-06-10,32,18,11,Anthony Davidson,0.0,2007,6,CLAS
2007-06-10,3,15,12,Rubens Barrichello,0.0,2007,6,CLAS
2007-06-10,16,12,13,Jarno Trulli,0.0,2007,6,NC
2007-06-10,49,16,14,Vitantonio Liuzzi,0.0,2007,6,NC
2007-06-10,47,19,15,Christijan Albers,0.0,2007,6,NC
2007-06-10,2,14,16,David Coulthard,0.0,2007,6,NC
2007-06-10,56,3,17,Robert Kubica,0.0,2007,6,NC
2007-06-10,59,19,18,Adrian Sutil,0.0,2007,6,NC
2007-06-10,52,16,19,Scott Speed,0.0,2007,6,NC
2007-06-10,14,15,20,Jenson Button,0.0,2007,6,NC
2007-06-17,57,2,1,Lewis Hamilton,10.0,2007,7,CLAS
2007-06-17,12,2,2,Fernando Alonso,8.0,2007,7,CLAS
2007-06-17,30,1,3,Felipe Massa,6.0,2007,7,CLAS
2007-06-17,6,1,4,Kimi Räikkönen,5.0,2007,7,CLAS
2007-06-17,58,13,5,Heikki Kovalainen,4.0,2007,7,CLAS
2007-06-17,16,12,6,Jarno Trulli,3.0,2007,7,CLAS
2007-06-17,27,14,7,Mark Webber,2.0,2007,7,CLAS
2007-06-17,60,3,8,Sebastian Vettel,1.0,2007,7,CLAS
2007-06-17,13,13,9,Giancarlo Fisichella,0.0,2007,7,CLAS
2007-06-17,48,11,10,Alexander Wurz,0.0,2007,7,CLAS
2007-06-17,32,18,11,Anthony Davidson,0.0,2007,7,CLAS
2007-06-17,14,15,12,Jenson Button,0.0,2007,7,CLAS
2007-06-17,52,16,13,Scott Speed,0.0,2007,7,CLAS
2007-06-17,59,19,14,Adrian Sutil,0.0,2007,7,CLAS
2007-06-17,47,19,15,Christijan Albers,0.0,2007,7,CLAS
2007-06-17,51,11,16,Nico Rosberg,0.0,2007,7,CLAS
2007-06-17,49,16,17,Vitantonio Liuzzi,0.0,2007,7,CLAS
2007-06-17,4,3,18,Nick Heidfeld,0.0,2007,7,NC
2007-06-17,29,18,19,Takuma Sato,0.0,2007,7,NC
2007-06-17,2,14,20,David Coulthard,0.0,2007,7,NC
2007-06-17,18,12,21,Ralf Schumacher,0.0,2007,7,NC
2007-06-17,3,15,22,Rubens Barrichello,0.0,2007,7,NC
2007-07-01,6,1,1,Kimi Räikkönen,10.0,2007,8,CLAS
2007-07-01,30,1,2,Felipe Massa,8.0,2007,8,CLAS
2007-07-01,57,2,3,Lewis Hamilton,6.0,2007,8,CLAS
2007-07-01,56,3,4,Robert Kubica,5.0,2007,8,CLAS
2007-07-01,4,3,5,Nick Heidfeld,4.0,2007,8,CLAS
2007-07-01,13,13,6,Giancarlo Fisichella,3.0,2007,8,CLAS
2007-07-01,12,2,7,Fernando Alonso,2.0,2007,8,CLAS
2007-07-01,14,15,8,Jenson Button,1.0,2007,8,CLAS
2007-07-01,51,11,9,Nico Rosberg,0.0,2007,8,CLAS
2007-07-01,18,12,10,Ralf Schumacher,0.0,2007,8,CLAS
2007-07-01,3,15,11,Rubens Barrichello,0.0,2007,8,CLAS
2007-07-01,27,14,12,Mark Webber,0.0,2007,8,CLAS
2007-07-01,2,14,13,David Coulthard,0.0,2007,8,CLAS
2007-07-01,48,11,14,Alexander Wurz,0.0,2007,8,CLAS
2007-07-01,58,13,15,Heikki Kovalainen,0.0,2007,8,CLAS
2007-07-01,29,18,16,Takuma Sato,0.0,2007,8,CLAS
2007-07-01,59,19,17,Adrian Sutil,0.0,2007,8,CLAS
2007-07-01,52,16,18,Scott Speed,0.0,2007,8,NC
2007-07-01,47,19,19,Christijan Albers,0.0,2007,8,NC
2007-07-01,32,18,20,Anthony Davidson,0.0,2007,8,NC
2007-07-01,16,12,21,Jarno Trulli,0.0,2007,8,NC
2007-07-01,49,16,22,Vitantonio Liuzzi,0.0,2007,8,NC
2007-07-08,6,1,1,Kimi Räikkönen,10.0,2007,9,CLAS
2007-07-08,12,2,2,Fernando Alonso,8.0,2007,9,CLAS
2007-07-08,57,2,3,Lewis Hamilton,6.0,2007,9,CLAS
2007-07-08,56,3,4,Robert Kubica,5.0,2007,9,CLAS
2007-07-08,30,1,5,Felipe Massa,4.0,2007,9,CLAS
2007-07-08,4,3,6,Nick Heidfeld,3.0,2007,9,CLAS
2007-07-08,58,13,7,Heikki Kovalainen,2.0,2007,9,CLAS
2007-07-08,13,13,8,Giancarlo Fisichella,1.0,2007,9,CLAS
2007-07-08,3,15,9,Rubens Barrichello,0.0,2007,9,CLAS
2007-07-08,14,15,10,Jenson Button,0.0,2007,9,CLAS
2007-07-08,2,14,11,David Coulthard,0.0,2007,9,CLAS
2007-07-08,51,11,12,Nico Rosberg,0.0,2007,9,CLAS
2007-07-08,48,11,13,Alexander Wurz,0.0,2007,9,CLAS
2007-07-08,29,18,14,Takuma Sato,0.0,2007,9,CLAS
2007-07-08,47,19,15,Christijan Albers,0.0,2007,9,CLAS
2007-07-08,49,16,16,Vitantonio Liuzzi,0.0,2007,9,CLAS
2007-07-08,16,12,17,Jarno Trulli,0.0,2007,9,NC
2007-07-08,32,18,18,Anthony Davidson,0.0,2007,9,NC
2007-07-08,52,16,19,Scott Speed,0.0,2007,9,NC
2007-07-08,18,12,20,Ralf Schumacher,0.0,2007,9,NC
2007-07-08,59,19,21,Adrian Sutil,0.0,2007,9,NC
2007-07-08,27,14,22,Mark Webber,0.0,2007,9,NC
2007-07-22,12,2,1,Fernando Alonso,10.0,2007,10,CLAS
2007-07-22,30,1,2,Felipe Massa,8.0,2007,10,CLAS
2007-07-22,27,14,3,Mark Webber,6.0,2007,10,CLAS
2007-07-22,48,11,4,Alexander Wurz,5.0,2007,10,CLAS
2007-07-22,2,14,5,David Coulthard,4.0,2007,10,CLAS
2007-07-22,4,3,6,Nick Heidfeld,3.0,2007,10,CLAS
2007-07-22,56,3,7,Robert Kubica,2.0,2007,10,CLAS
2007-07-22,58,13,8,Heikki Kovalainen,1.0,2007,10,CLAS
2007-07-22,57,2,9,Lewis Hamilton,0.0,2007,10,CLAS
2007-07-22,13,13,10,Giancarlo Fisichella,0.0,2007,10,CLAS
2007-07-22,3,15,11,Rubens Barrichello,0.0,2007,10,CLAS
2007-07-22,32,18,12,Anthony Davidson,0.0,2007,10,CLAS
2007-07-22,16,12,13,Jarno Trulli,0.0,2007,10,CLAS
2007-07-22,6,1,14,Kimi Räikkönen,0.0,2007,10,NC
2007-07-22,29,18,15,Takuma Sato,0.0,2007,10,NC
2007-07-22,18,12,16,Ralf Schumacher,0.0,2007,10,NC
2007-07-22,61,19,17,Markus Winkelhock,0.0,2007,10,NC
2007-07-22,14,15,18,Jenson Button,0.0,2007,10,NC
2007-07-22,59,19,19,Adrian Sutil,0.0,2007,10,NC
2007-07-22,51,11,20,Nico Rosberg,0.0,2007,10,NC
2007-07-22,52,16,21,Scott Speed,0.0,2007,10,NC
2007-07-22,49,16,22,Vitantonio Liuzzi,0.0,2007,10,NC
2007-08-05,57,2,1,Lewis Hamilton,10.0,2007,11,CLAS
2007-08-05,6,1,2,Kimi Räikkönen,8.0,2007,11,CLAS
2007-08-05,4,3,3,Nick Heidfeld,6.0,2007,11,CLAS
2007-08-05,12,2,4,Fernando Alonso,5.0,2007,11,CLAS
2007-08-05,56,3,5,Robert Kubica,4.0,2007,11,CLAS
2007-08-05,18,12,6,Ralf Schumacher,3.0,2007,11,CLAS
2007-08-05,51,11,7,Nico Rosberg,2.0,2007,11,CLAS
2007-08-05,58,13,8,Heikki Kovalainen,1.0,2007,11,CLAS
2007-08-05,27,14,9,Mark Webber,0.0,2007,11,CLAS
2007-08-05,16,12,10,Jarno Trulli,0.0,2007,11,CLAS
2007-08-05,2,14,11,David Coulthard,0.0,2007,11,CLAS
2007-08-05,13,13,12,Giancarlo Fisichella,0.0,2007,11,CLAS
2007-08-05,30,1,13,Felipe Massa,0.0,2007,11,CLAS
2007-08-05,48,11,14,Alexander Wurz,0.0,2007,11,CLAS
2007-08-05,29,18,15,Takuma Sato,0.0,2007,11,CLAS
2007-08-05,60,16,16,Sebastian Vettel,0.0,2007,11,CLAS
2007-08-05,59,19,17,Adrian Sutil,0.0,2007,11,CLAS
