race_id,driver_id,best_time_FP1,best_time_FP2,best_time_FP3,lap_count_FP1,lap_count_FP2,lap_count_FP3,position_FP1,position_FP2,position_FP3,recorded_lap_time_FP1,recorded_lap_time_FP2,recorded_lap_time_FP3,participated_FP1,participated_FP2,participated_FP3
17,60,89.685,89.05,89.715,20,36,14,5,3,2,True,True,True,True,True,True
17,67,90.814,90.44,91.636,22,32,14,8,8,11,True,True,True,True,True,True
17,70,91.418,90.644,92.224,18,36,12,15,12,15,True,True,True,True,True,True
17,75,91.272,90.51,91.483,29,28,12,13,11,8,True,True,True,True,True,True
17,79,89.373,89.513,90.474,32,27,10,3,6,6,True,True,True,True,True,True
17,83,89.137,88.678,90.422,26,30,13,2,2,5,True,True,True,True,True,True
17,87,91.274,90.956,91.521,28,25,13,14,16,10,True,True,True,True,True,True
17,89,91.073,90.478,92.442,29,33,10,10,9,16,True,True,True,True,True,True
17,93,91.1,90.904,91.513,23,31,14,12,14,9,True,True,True,True,True,True
17,94,89.841,89.257,90.304,30,32,13,6,4,4,True,True,True,True,True,True
17,100,0.0,91.981,93.034,0,32,13,21,20,19,False,True,True,False,True,True
17,101,90.591,90.035,91.088,28,32,12,7,7,7,True,True,True,True,True,True
17,103,91.508,91.215,92.201,27,32,14,16,19,14,True,True,True,True,True,True
17,104,91.073,90.795,93.105,20,10,10,11,13,20,True,True,True,True,True,True
17,105,91.908,90.502,92.03,23,27,13,17,10,13,True,True,True,True,True,True
17,106,90.929,90.906,91.76,27,26,14,9,15,12,True,True,True,True,True,True
17,107,92.513,91.087,92.631,26,39,14,19,18,18,True,True,True,True,True,True
17,108,92.683,0.0,0.0,30,0,0,20,21,21,True,False,False,True,False,False
18,6,109.928,113.443,93.843,20,7,21,6,9,2,True,True,True,True,True,True
18,12,111.036,111.728,96.332,9,3,20,11,4,20,True,True,True,True,True,True
18,57,107.502,108.716,93.87,6,3,23,1,1,3,True,True,True,True,True,True
18,60,109.489,113.912,93.797,18,8,20,5,10,1,True,True,True,True,True,True
18,67,110.821,0.0,95.468,10,0,19,8,17,10,True,False,True,True,False,True
18,70,111.717,112.208,95.882,7,6,19,18,5,14,True,True,True,True,True,True
18,75,111.459,114.963,95.411,18,6,21,14,13,8,True,True,True,True,True,True
18,79,109.326,0.0,94.91,9,0,20,4,18,6,True,False,True,True,False,True
18,83,108.806,0.0,94.556,7,0,21,2,19,4,True,False,True,True,False,True
18,87,111.614,0.0,95.77,15,0,19,16,20,13,True,False,True,True,False,True
18,89,111.016,113.07,96.0,14,9,21,10,7,15,True,True,True,True,True,True
18,93,110.665,121.2183,95.45,8,2,21,7,16,9,True,False,True,True,True,True
18,94,108.847,109.798,94.703,9,5,21,3,3,5,True,True,True,True,True,True
18,100,0.0,113.354,96.302,0,10,23,21,8,18,False,True,True,False,True,True
18,101,111.655,115.348,95.562,17,6,22,17,14,11,True,True,True,True,True,True
18,103,111.896,114.637,96.188,14,5,21,19,12,16,True,True,True,True,True,True
18,104,111.234,109.728,95.713,19,10,27,13,2,12,True,True,True,True,True,True
18,105,0.0,112.505,96.33,0,19,26,22,6,19,False,True,True,False,True,True
18,106,110.961,114.101,95.365,14,9,21,9,11,7,True,True,True,True,True,True
18,107,111.589,115.446,96.193,14,8,20,15,15,17,True,True,True,True,True,True
18,108,111.232,0.0,0.0,9,0,0,12,21,21,True,False,False,True,False,False
18,129,112.625,0.0,0.0,21,0,0,20,22,22,True,False,False,True,False,False
19,6,78.936,78.133,77.045,22,42,16,8,8,5,True,True,True,True,True,True
19,12,0.0,79.543,78.548,0,31,11,21,19,15,False,True,True,False,True,True
19,57,78.075,78.1,76.538,23,40,9,5,7,2,True,True,True,True,True,True
19,60,78.746,77.954,76.566,17,42,11,7,4,3,True,True,True,True,True,True
19,67,79.276,78.733,78.145,26,39,10,13,12,13,True,True,True,True,True,True
19,70,78.028,78.046,77.623,21,36,10,4,5,10,True,True,True,True,True,True
19,75,79.124,78.167,77.819,29,24,10,11,10,12,True,True,True,True,True,True
19,79,77.139,76.873,77.028,19,32,7,2,2,4,True,True,True,True,True,True
19,83,78.322,78.14,78.839,27,40,5,6,9,19,True,True,True,True,True,True
19,87,79.853,79.67,82.78095,28,35,1,17,20,20,True,True,False,True,True,True
19,89,79.312,79.322,77.565,28,41,14,14,17,9,True,True,True,True,True,True
19,93,77.926,77.953,77.336,20,35,11,3,3,7,True,True,True,True,True,True
19,94,76.656,76.72,76.284,19,21,9,1,1,1,True,True,True,True,True,True
19,100,79.716,79.096,78.445,29,30,15,16,15,14,True,True,True,True,True,True
19,101,0.0,78.485,77.731,0,24,10,22,11,11,False,True,True,False,True,True
19,102,79.134,0.0,0.0,25,0,0,12,21,21,True,False,False,True,False,False
19,103,80.142,79.219,78.698,26,25,8,19,16,18,True,True,True,True,True,True
19,104,84.1491,79.047,77.525,2,36,16,20,14,8,False,True,True,True,True,True
19,105,79.024,78.061,78.637,29,35,10,9,6,16,True,True,True,True,True,True
19,106,0.0,79.024,77.059,0,39,13,23,13,6,False,True,True,False,True,True
19,107,79.899,79.335,78.669,30,37,9,18,18,17,True,True,True,True,True,True
19,108,79.646,0.0,0.0,23,0,0,15,22,22,True,False,False,True,False,False
19,111,79.078,0.0,0.0,23,0,0,10,23,23,True,False,False,True,False,False
20,6,69.573,69.412,68.49,28,42,17,5,6,4,True,True,True,True,True,True
20,12,0.0,70.332,70.02,0,36,15,21,13,18,False,True,True,False,True,True
20,57,69.107,68.849,68.165,28,43,15,3,2,2,True,True,True,True,True,True
20,60,69.06,68.919,67.948,20,42,17,2,3,1,True,True,True,True,True,True
20,67,69.922,69.769,69.257,28,44,16,7,7,8,True,True,True,True,True,True
20,70,70.679,71.674,69.461,34,6,19,12,20,11,True,True,True,True,True,True
20,75,0.0,70.32,70.116,0,23,18,22,11,19,False,True,True,False,True,True
20,79,69.395,69.164,68.788,23,44,12,4,4,6,True,True,True,True,True,True
20,83,69.679,68.846,68.465,23,48,23,6,1,3,True,True,True,True,True,True
20,87,70.236,70.007,69.146,15,39,14,8,9,7,True,True,True,True,True,True
20,89,0.0,70.532,69.808,0,44,23,23,15,13,False,True,True,False,True,True
20,93,70.662,70.458,69.864,34,48,17,11,14,14,True,True,True,True,True,True
20,94,69.011,69.339,68.733,16,28,12,1,5,5,True,True,True,True,True,True
20,100,71.452,70.596,70.289,23,26,16,19,17,20,True,True,True,True,True,True
20,101,70.361,70.159,69.588,34,45,18,10,10,12,True,True,True,True,True,True
20,102,70.685,0.0,0.0,29,0,0,13,21,21,True,False,False,True,False,False
20,103,70.799,70.662,70.001,30,44,17,14,18,17,True,True,True,True,True,True
20,104,70.934,70.33,69.402,30,44,22,15,12,9,True,True,True,True,True,True
20,105,71.176,70.734,69.985,32,46,18,18,19,16,True,True,True,True,True,True
20,106,70.346,69.943,69.448,28,44,21,9,8,10,True,True,True,True,True,True
20,107,71.037,70.569,69.885,30,46,14,17,16,15,True,True,True,True,True,True
20,108,71.013,0.0,0.0,28,0,0,16,22,22,True,False,False,True,False,False
20,111,71.493,0.0,0.0,34,0,0,20,23,23,True,False,False,True,False,False
21,6,100.417,97.461,97.464,24,40,18,7,5,2,True,True,True,True,True,True
21,12,102.313,98.725,99.974,16,35,13,19,13,16,True,True,True,True,True,True
21,56,102.992,0.0,0.0,26,0,0,20,21,21,True,False,False,True,False,False
21,57,99.543,97.443,97.176,26,35,17,4,4,1,True,True,True,True,True,True
21,60,100.453,97.569,97.587,21,39,15,8,6,3,True,True,True,True,True,True
21,67,100.663,98.06,98.304,24,30,13,10,7,7,True,True,True,True,True,True
21,70,101.023,98.23,98.85,24,36,15,12,8,8,True,True,True,True,True,True
21,75,101.075,98.806,99.053,23,31,15,13,14,11,True,True,True,True,True,True
21,79,98.945,97.428,98.09,19,31,11,2,3,6,True,True,True,True,True,True
21,83,99.452,97.236,97.933,29,37,16,3,1,5,True,True,True,True,True,True
21,87,100.235,98.318,99.612,21,30,13,6,9,14,True,True,True,True,True,True
21,89,101.928,99.502,99.997,22,36,20,17,17,17,True,True,True,True,True,True
21,93,100.588,98.511,98.97,21,37,16,9,12,9,True,True,True,True,True,True
21,94,98.491,97.28,97.747,27,32,15,1,2,4,True,True,True,True,True,True
21,100,102.114,99.938,100.233,22,18,14,18,18,19,True,True,True,True,True,True
21,101,100.102,98.402,99.011,26,33,7,5,10,10,True,True,True,True,True,True
21,102,101.662,0.0,0.0,24,0,0,16,22,22,True,False,False,True,False,False
21,103,101.493,100.046,100.117,22,33,18,15,19,18,True,True,True,True,True,True
21,104,100.671,98.506,99.74,17,32,12,11,11,15,True,True,True,True,True,True
21,105,101.137,98.957,99.074,26,35,18,14,16,12,True,True,True,True,True,True
21,106,0.0,98.831,99.282,0,33,10,21,15,13,False,True,True,False,True,True
21,107,0.0,100.935,101.182,0,39,22,22,20,20,False,True,True,False,True,True
22,6,84.816,83.572,84.402,18,40,18,6,6,17,True,True,True,True,True,True
22,56,87.914,86.655,86.589,25,33,16,19,20,20,True,True,True,True,True,True
22,57,83.599,82.6,82.292,26,33,12,1,1,1,True,True,True,True,True,True
22,60,83.637,83.473,82.556,18,35,12,2,5,2,True,True,True,True,True,True
22,67,85.224,83.814,83.112,18,37,17,12,10,4,True,True,True,True,True,True
22,70,85.015,83.574,83.737,11,37,15,10,7,11,True,True,True,True,True,True
22,75,85.498,84.401,84.082,21,34,18,16,16,14,True,True,True,True,True,True
22,79,85.634,83.644,83.695,16,31,14,17,8,10,True,True,True,True,True,True
22,83,83.866,82.648,83.422,30,33,17,5,2,7,True,True,True,True,True,True
22,87,84.934,83.988,83.334,24,27,15,9,12,5,True,True,True,True,True,True
22,88,84.832,83.933,83.442,30,36,16,7,11,8,True,True,True,True,True,True
22,93,85.285,84.133,84.049,19,26,21,14,14,13,True,True,True,True,True,True
22,94,83.792,83.4,83.481,22,33,19,4,3,9,True,True,True,True,True,True
22,102,85.166,84.293,83.831,23,37,16,11,15,12,True,True,True,True,True,True
22,103,85.288,84.011,84.345,26,38,16,15,13,16,True,True,True,True,True,True
22,104,84.932,83.442,83.367,23,31,17,8,4,6,True,True,True,True,True,True
22,106,83.673,83.754,82.749,18,35,12,3,9,3,True,True,True,True,True,True
22,108,85.966,84.733,84.568,31,26,16,18,18,18,True,True,True,True,True,True
22,109,85.23,84.675,84.328,21,40,15,13,17,15,True,True,True,True,True,True
22,110,88.74,86.453,85.944,25,32,14,20,19,19,True,True,True,True,True,True
23,6,92.385,91.088,91.333,23,6,21,10,16,11,True,True,True,True,True,True
23,56,94.253,92.932,93.525,27,37,13,20,20,20,True,True,True,True,True,True
23,57,91.601,89.449,90.334,23,33,10,4,3,3,True,True,True,True,True,True
23,60,90.617,88.846,89.738,21,32,16,2,1,2,True,True,True,True,True,True
23,67,92.994,90.068,90.818,22,34,14,17,9,5,True,True,True,True,True,True
23,70,92.04,89.669,90.91,17,32,12,8,5,6,True,True,True,True,True,True
23,75,92.885,90.716,91.638,20,32,9,14,14,15,True,True,True,True,True,True
23,79,92.401,90.848,91.643,19,30,11,11,15,16,True,True,True,True,True,True
23,83,91.328,89.557,90.389,26,36,12,3,4,4,True,True,True,True,True,True
23,87,92.602,90.0,91.54,21,33,13,12,7,13,True,True,True,True,True,True
23,88,92.339,90.093,91.173,24,36,17,9,10,10,True,True,True,True,True,True
23,93,91.952,90.192,90.965,28,33,14,7,11,9,True,True,True,True,True,True
23,94,91.673,89.725,90.959,21,34,10,5,6,8,True,True,True,True,True,True
23,102,92.949,91.144,92.132,22,10,21,16,18,18,True,True,True,True,True,True
23,103,93.518,91.129,91.618,16,31,16,18,17,14,True,True,True,True,True,True
23,104,91.815,90.429,91.392,17,31,13,6,12,12,True,True,True,True,True,True
23,106,90.354,88.881,89.569,20,32,15,1,2,1,True,True,True,True,True,True
23,108,92.945,90.017,90.955,29,25,15,15,8,7,True,True,True,True,True,True
23,109,92.874,90.458,91.679,24,36,17,13,13,17,True,True,True,True,True,True
23,110,94.188,91.904,93.387,26,32,14,19,19,19,True,True,True,True,True,True
24,6,95.729,94.551,94.246,23,33,14,15,11,6,True,True,True,True,True,True
24,56,96.847,96.121,96.176,27,38,11,18,19,20,True,True,True,True,True,True
24,57,94.118,94.037,93.689,21,32,10,2,4,4,True,True,True,True,True,True
24,60,93.911,93.357,93.222,19,33,12,1,2,2,True,True,True,True,True,True
24,67,95.507,95.704,95.771,24,32,14,10,17,17,True,True,True,True,True,True
24,70,95.591,94.096,93.974,22,31,11,12,5,5,True,True,True,True,True,True
24,75,95.82,94.784,95.078,24,35,9,17,15,12,True,True,True,True,True,True
24,79,95.239,94.336,95.142,23,32,11,6,9,13,True,True,True,True,True,True
24,83,94.653,93.33,92.83,23,37,11,5,1,1,True,True,True,True,True,True
24,87,95.517,94.788,95.998,25,34,15,11,16,18,True,True,True,True,True,True
24,88,95.447,94.694,94.783,24,20,10,8,13,10,True,True,True,True,True,True
24,93,95.756,94.141,94.51,24,36,9,16,6,8,True,True,True,True,True,True
24,94,94.334,93.551,94.447,20,29,5,4,3,7,True,True,True,True,True,True
24,102,102.49995,95.914,95.726,2,40,12,20,18,16,False,True,True,True,True,True
24,103,95.466,94.779,95.223,25,37,10,9,14,14,True,True,True,True,True,True
24,104,95.428,94.455,95.326,23,32,8,7,10,15,True,True,True,True,True,True
24,106,94.167,94.158,93.248,21,13,10,3,7,3,True,True,True,True,True,True
24,108,95.631,94.296,94.938,24,38,11,13,8,11,True,True,True,True,True,True
24,109,95.695,94.634,94.6,26,37,11,14,12,9,True,True,True,True,True,True
24,110,97.619,96.229,96.124,29,35,10,19,20,19,True,True,True,True,True,True
25,6,115.0779,105.482,103.537,1,30,19,16,14,10,False,True,True,True,True,True
25,56,115.0779,108.111,106.0,1,27,19,10,19,18,False,True,True,True,True,True
25,57,0.0,103.541,103.176,0,31,17,19,3,5,False,True,True,False,True,True
25,60,109.598,103.196,101.802,4,28,14,2,2,2,True,True,True,True,True,True
25,67,115.0779,105.618,104.374,1,31,16,3,16,17,False,True,True,True,True,True
25,70,115.0779,106.717,104.043,1,24,19,14,17,16,False,True,True,True,True,True
25,75,115.0779,105.436,103.43,1,28,15,17,13,9,False,True,True,True,True,True
25,79,115.0779,105.483,103.561,1,15,20,13,15,11,False,True,True,True,True,True
25,83,0.0,104.003,103.064,0,31,19,20,5,4,False,True,True,False,True,True
25,87,115.0779,104.901,103.294,1,25,19,6,11,7,False,True,True,True,True,True
25,88,115.0779,104.177,103.223,1,9,18,9,6,6,False,True,True,True,True,True
25,93,115.0779,104.183,103.978,1,27,19,7,7,14,False,True,True,True,True,True
25,94,115.0779,103.793,102.852,1,24,16,5,4,3,False,True,True,True,True,True
25,102,115.0779,105.366,103.637,1,31,20,8,12,12,False,True,True,True,True,True
25,103,115.0779,107.875,104.039,1,8,16,18,18,15,False,True,True,True,True,True
25,104,115.0779,104.24,107.836,1,24,22,15,9,20,False,True,True,True,True,True
25,106,107.497,102.872,101.604,5,28,14,1,1,1,True,True,True,True,True,True
25,108,115.0779,104.295,103.924,1,32,20,4,10,13,False,True,True,True,True,True
25,109,115.0779,104.216,103.3,1,33,19,12,8,8,False,True,True,True,True,True
25,110,115.0779,0.0,106.29,3,0,20,11,20,19,False,False,True,True,False,True
26,6,80.591,78.727,77.969,22,30,17,18,11,9,True,True,True,True,True,True
26,56,80.889,80.781,80.57,27,23,18,19,20,20,True,True,True,True,True,True
26,57,78.575,77.333,76.568,22,35,14,4,2,1,True,True,True,True,True,True
26,60,78.066,77.673,77.172,20,41,15,2,4,4,True,True,True,True,True,True
26,67,78.943,78.153,77.192,25,42,15,5,6,5,True,True,True,True,True,True
26,70,79.45,78.861,78.35,25,43,17,10,14,12,True,True,True,True,True,True
26,75,80.459,79.448,78.656,26,40,12,17,18,13,True,True,True,True,True,True
26,79,79.511,78.934,78.974,24,40,14,11,15,17,True,True,True,True,True,True
26,83,77.951,77.284,77.123,19,35,9,1,1,3,True,True,True,True,True,True
26,87,79.18,78.355,77.53,27,40,15,7,8,6,True,True,True,True,True,True
26,88,79.364,78.722,78.105,34,40,17,9,10,11,True,True,True,True,True,True
26,93,79.155,78.658,78.003,31,45,17,6,9,10,True,True,True,True,True,True
26,94,79.844,78.035,77.558,14,30,12,12,5,7,True,True,True,True,True,True
26,102,80.021,79.427,78.74,28,37,14,14,17,16,True,True,True,True,True,True
26,103,79.855,78.839,78.734,28,33,16,13,13,15,True,True,True,True,True,True
26,104,79.285,78.238,78.693,30,34,12,8,7,14,True,True,True,True,True,True
26,106,78.172,77.585,77.099,20,42,16,3,3,2,True,True,True,True,True,True
26,108,80.066,79.041,79.007,33,43,14,16,16,18,True,True,True,True,True,True
26,109,80.03,78.779,77.864,25,44,16,15,12,8,True,True,True,True,True,True
26,110,80.99,80.191,79.421,23,38,16,20,19,19,True,True,True,True,True,True
27,6,73.363,72.342,72.308,39,51,27,9,9,9,True,True,True,True,True,True
27,56,75.514,75.146,74.086,24,45,27,18,20,19,True,True,True,True,True,True
27,57,72.106,71.118,71.478,47,41,27,1,1,3,True,True,True,True,True,True
27,60,72.823,71.881,72.583,36,42,7,5,3,14,True,True,True,True,True,True
27,67,73.379,72.392,72.566,23,51,27,10,11,13,True,True,True,True,True,True
27,70,73.227,72.872,72.489,45,49,26,7,16,11,True,True,True,True,True,True
27,75,74.566,72.752,73.232,40,44,23,16,15,17,True,True,True,True,True,True
27,79,73.413,72.888,72.519,41,53,26,11,17,12,True,True,True,True,True,True
27,83,72.178,71.199,71.318,43,48,27,3,2,2,True,True,True,True,True,True
27,87,73.232,72.174,72.27,24,54,25,8,7,8,True,True,True,True,True,True
27,88,73.731,72.577,72.194,40,39,27,13,14,7,True,True,True,True,True,True
27,93,120.67,72.419,72.862,4,47,29,20,13,15,True,True,True,True,True,True
27,94,72.165,72.052,71.539,35,17,24,2,6,4,True,True,True,True,True,True
27,102,73.437,72.239,72.17,39,51,23,12,8,6,True,True,True,True,True,True
27,103,76.135,74.558,73.622,37,40,21,19,18,18,True,True,True,True,True,True
27,104,73.17,71.938,71.738,41,39,27,6,4,5,True,True,True,True,True,True
27,106,72.467,72.35,71.265,25,42,26,4,10,1,True,True,True,True,True,True
27,108,74.278,72.393,72.914,39,27,26,15,12,16,True,True,True,True,True,True
27,109,73.827,72.031,72.338,45,51,32,14,5,10,True,True,True,True,True,True
27,110,75.115,75.052,74.305,40,37,27,17,19,20,True,True,True,True,True,True
28,6,73.945,73.542,72.708,30,41,19,6,16,16,True,True,True,True,True,True
28,56,0.0,75.287,74.426,0,44,24,21,20,19,False,True,True,False,True,True
28,57,72.767,72.938,71.236,31,8,20,1,6,3,True,True,True,True,True,True
28,60,73.905,72.251,70.843,28,38,19,5,2,1,True,True,True,True,True,True
28,67,74.645,73.598,73.197,31,39,11,15,17,17,True,True,True,True,True,True
28,70,74.474,73.168,72.305,30,42,17,12,9,11,True,True,True,True,True,True
28,75,74.172,73.003,72.175,31,39,17,9,7,9,True,True,True,True,True,True
28,79,74.123,73.016,72.045,31,40,16,8,8,7,True,True,True,True,True,True
28,83,72.914,72.311,71.531,25,46,19,2,3,4,True,True,True,True,True,True
28,87,74.202,72.935,72.337,32,41,17,10,5,12,True,True,True,True,True,True
28,88,75.343,73.521,72.298,32,40,23,18,15,10,True,True,True,True,True,True
28,93,73.973,72.553,72.399,34,45,21,7,4,13,True,True,True,True,True,True
28,94,73.755,73.388,71.842,26,22,15,4,13,5,True,True,True,True,True,True
28,102,74.582,74.87,72.627,17,16,24,14,18,15,True,True,True,True,True,True
28,103,74.812,73.171,78.1473,32,37,1,17,10,20,True,True,False,True,True,True
28,104,74.57,73.345,71.914,27,38,19,13,12,6,True,True,True,True,True,True
28,106,73.72,72.177,70.982,24,39,17,3,1,2,True,True,True,True,True,True
28,108,74.246,73.249,72.154,33,38,17,11,11,8,True,True,True,True,True,True
28,109,74.703,73.436,72.423,36,45,20,16,14,14,True,True,True,True,True,True
28,110,75.989,75.036,73.966,29,36,17,19,19,18,True,True,True,True,True,True
28,111,76.199,0.0,0.0,33,0,0,20,21,21,True,False,False,True,False,False
29,6,95.522,92.677,91.943,22,34,16,16,9,10,True,True,True,True,True,True
29,56,97.172,95.195,93.902,27,32,21,19,20,19,True,True,True,True,True,True
29,57,92.738,91.361,90.2,21,25,15,1,2,2,True,True,True,True,True,True
29,60,93.79,91.665,90.633,22,32,13,5,4,4,True,True,True,True,True,True
29,67,97.62,93.591,92.385,9,27,15,20,17,14,True,True,True,True,True,True
29,70,94.81,93.081,92.023,25,32,15,12,14,11,True,True,True,True,True,True
29,75,94.809,93.3,92.491,21,30,15,11,16,16,True,True,True,True,True,True
29,79,94.54,93.02,91.802,18,34,12,9,12,8,True,True,True,True,True,True
29,83,92.807,90.937,90.159,20,34,18,2,1,1,True,True,True,True,True,True
29,87,95.41,92.789,92.4,19,30,13,15,10,15,True,True,True,True,True,True
29,88,95.326,93.254,92.54,24,37,22,14,15,17,True,True,True,True,True,True
29,93,94.261,92.432,91.887,26,27,14,8,7,9,True,True,True,True,True,True
29,94,93.618,92.049,91.538,20,29,11,4,6,5,True,True,True,True,True,True
29,102,96.102,92.973,92.171,22,34,15,17,11,12,True,True,True,True,True,True
29,103,95.063,93.884,92.678,22,32,14,13,18,18,True,True,True,True,True,True
29,104,94.091,92.448,91.599,20,29,14,6,8,6,True,True,True,True,True,True
29,106,93.111,91.586,90.605,21,31,15,3,3,3,True,True,True,True,True,True
29,108,94.11,91.882,91.654,23,31,14,7,5,7,True,True,True,True,True,True
29,109,94.804,93.023,92.178,25,35,16,10,13,13,True,True,True,True,True,True
29,110,0.0,94.614,99.987,0,33,4,21,19,20,False,True,True,False,True,True
29,111,97.147,0.0,0.0,25,0,0,18,21,21,True,False,False,True,False,False
30,6,66.729,65.728,65.514,23,37,21,17,7,13,True,True,True,True,True,True
30,56,67.665,68.508,67.484,28,38,23,20,20,20,True,True,True,True,True,True
30,57,64.838,65.529,64.13,34,43,21,1,4,2,True,True,True,True,True,True
